ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000001.SH,2021-09-24,3613.0673,3637.8677,3651.4294,3607.7919,3642.2204,-29.1531,-0.8004,507304772.0,606788609.0826
000001.SH,2021-09-27,3582.8307,3625.9597,3640.8077,3559.9154,3613.0673,-30.2366,-0.8369,510802795.0,640673648.2334
000001.SH,2021-09-28,3602.2184,3577.8859,3610.917,3568.8189,3582.8307,19.3877,0.5411,444168807.0,500081996.0599
000001.SH,2021-09-29,3536.2944,3573.5178,3573.5178,3518.0477,3602.2184,-65.924,-1.8301,452511151.0,511106926.3146
000001.SH,2021-09-30,3568.1668,3541.9283,3572.4259,3541.9283,3536.2944,31.8724,0.9013,395629626.0,445734703.1433
000001.SH,2021-10-08,3592.1666,3609.0874,3612.5539,3571.7338,3568.1668,23.9998,0.6726,407161148.0,492964826.4347
000001.SH,2021-10-11,3591.7087,3600.3569,3614.6988,3586.7487,3592.1666,-0.4579,-0.0127,394361159.0,468673831.4448
000001.SH,2021-10-12,3546.9362,3581.2967,3583.6391,3515.1408,3591.7087,-44.7725,-1.2466,405393748.0,461983492.1019
000001.SH,2021-10-13,3561.7623,3543.4918,3569.1332,3515.6481,3546.9362,14.8261,0.418,325050667.0,405020008.8069
000001.SH,2021-10-14,3558.2795,3555.1085,3569.6864,3547.182,3561.7623,-3.4828,-0.0978,294969196.0,377519263.0935
000001.SH,2021-10-15,3572.3662,3551.9874,3578.7661,3542.6932,3558.2795,14.0867,0.3959,320292984.0,425924720.8639
000001.SH,2021-10-18,3568.1379,3571.0482,3571.0482,3539.4779,3572.3662,-4.2283,-0.1184,340950616.0,455787893.4246
000001.SH,2021-10-19,3593.1533,3562.2955,3596.7875,3560.6221,3568.1379,25.0154,0.7011,334197652.0,440181531.8002
000001.SH,2021-10-20,3587.0009,3583.2364,3596.0499,3574.2957,3593.1533,-6.1524,-0.1712,344245008.0,450482950.9318
000001.SH,2021-10-21,3594.7831,3590.0496,3610.9602,3576.3547,3587.0009,7.7822,0.217,352310867.0,453571672.4883
000001.SH,2021-10-22,3582.6036,3594.7457,3607.5776,3578.7602,3594.7831,-12.1795,-0.3388,353157203.0,455441250.1364
000001.SH,2021-10-25,3609.8626,3574.2631,3611.0908,3564.2059,3582.6036,27.259,0.7609,321196816.0,443961628.8447
000001.SH,2021-10-26,3597.6377,3612.8332,3625.0156,3589.706,3609.8626,-12.2249,-0.3387,337278291.0,465179593.7474
000001.SH,2021-10-27,3562.3052,3589.8573,3589.8573,3553.1277,3597.6377,-35.3325,-0.9821,350620940.0,470777794.1118
000001.SH,2021-10-28,3518.4166,3548.7021,3552.0419,3509.4872,3562.3052,-43.8886,-1.232,378171666.0,502982768.1047
000001.SH,2021-10-29,3547.3361,3519.3276,3547.3361,3502.8013,3518.4166,28.9195,0.8219,358809377.0,527231831.3804
000001.SH,2021-11-01,3544.4795,3530.3963,3556.59,3519.2901,3547.3361,-2.8566,-0.0805,382251325.0,564100255.0836
000001.SH,2021-11-02,3505.6283,3543.3827,3559.0478,3477.664,3544.4795,-38.8512,-1.0961,417563173.0,585519469.7523
000001.SH,2021-11-03,3498.5368,3501.1051,3512.6089,3480.4877,3505.6283,-7.0915,-0.2023,306607669.0,449115126.7198
000001.SH,2021-11-04,3526.8657,3505.8944,3527.9517,3503.0059,3498.5368,28.3289,0.8097,319440829.0,468829179.5982
000001.SH,2021-11-05,3491.5677,3520.2073,3525.8723,3491.4565,3526.8657,-35.298,-1.0008,354533565.0,485823223.5126
000001.SH,2021-11-08,3498.6308,3491.9709,3507.2744,3484.2399,3491.5677,7.0631,0.2023,298183722.0,421968075.3508
000001.SH,2021-11-09,3507.0018,3507.1075,3514.9512,3489.0431,3498.6308,8.371,0.2393,287315989.0,421200703.3256
000001.SH,2021-11-10,3492.4616,3498.9445,3498.9445,3448.4378,3507.0018,-14.5402,-0.4146,307030708.0,443112742.2924
000001.SH,2021-11-11,3532.7858,3486.451,3534.1991,3482.8291,3492.4616,40.3242,1.1546,322087957.0,464803859.1535
000001.SH,2021-11-12,3539.1002,3534.1512,3543.648,3527.3896,3532.7858,6.3144,0.1787,308683354.0,443398366.9726
000001.SH,2021-11-15,3533.3026,3542.9034,3550.4438,3521.2924,3539.1002,-5.7976,-0.1638,313017612.0,464065405.7242
000001.SH,2021-11-16,3521.7867,3530.4575,3549.7654,3517.8065,3533.3026,-11.5159,-0.3259,310399909.0,444700782.7648
000001.SH,2021-11-17,3537.3662,3518.5646,3537.5125,3513.523,3521.7867,15.5795,0.4424,276735671.0,401552317.8825
000001.SH,2021-11-18,3520.7106,3531.4923,3537.9758,3513.1136,3537.3662,-16.6556,-0.4708,312426927.0,432898314.2194
000001.SH,2021-11-19,3560.3734,3519.2758,3561.9127,3517.6514,3520.7106,39.6628,1.1266,317989976.0,440593605.9991
000001.SH,2021-11-22,3582.0797,3562.7628,3585.1876,3562.7505,3560.3734,21.7063,0.6097,330009385.0,509123407.001
000001.SH,2021-11-23,3589.0894,3580.5058,3598.3749,3577.3608,3582.0797,7.0097,0.1957,360011593.0,508083893.7624
000001.SH,2021-11-24,3592.7025,3590.0189,3602.7354,3575.2884,3589.0894,3.6131,0.1007,336775246.0,481020419.9833
000001.SH,2021-11-25,3584.1788,3593.3883,3597.1478,3579.5333,3592.7025,-8.5237,-0.2373,306451518.0,450558843.1137
000001.SH,2021-11-26,3564.0894,3576.1136,3576.1136,3554.8798,3584.1788,-20.0894,-0.5605,301000066.0,434625236.0584
000001.SH,2021-11-29,3562.6968,3528.672,3563.677,3526.3551,3564.0894,-1.3926,-0.0391,333618331.0,490038170.2423
000001.SH,2021-11-30,3563.8872,3570.7468,3582.115,3546.3618,3562.6968,1.1904,0.0334,349187938.0,493605518.0477
000001.SH,2021-12-01,3576.8853,3561.886,3576.8853,3558.691,3563.8872,12.9981,0.3647,329873517.0,467522790.6186
000001.SH,2021-12-02,3573.8358,3573.2468,3586.867,3567.137,3576.8853,-3.0495,-0.0853,354041524.0,468424828.2379
000001.SH,2021-12-03,3607.4322,3576.4496,3608.4698,3573.2135,3573.8358,33.5964,0.9401,377551048.0,493565554.7622
000001.SH,2021-12-06,3589.3061,3615.2356,3626.1257,3586.8052,3607.4322,-18.1261,-0.5025,418676743.0,528229670.8262
000001.SH,2021-12-07,3595.0882,3611.217,3614.2228,3572.5688,3589.3061,5.7821,0.1611,403842594.0,524119459.3965
000001.SH,2021-12-08,3637.5675,3602.824,3637.715,3591.9857,3595.0882,42.4793,1.1816,361036657.0,486034352.1416
000001.SH,2021-12-09,3673.0412,3641.1579,3688.3968,3638.7022,3637.5675,35.4737,0.9752,431918157.0,568529389.5842
000001.SH,2021-12-10,3666.3479,3654.3684,3667.8547,3651.3525,3673.0412,-6.6933,-0.1822,419988801.0,556324240.4589
000001.SH,2021-12-13,3681.082,3686.9368,3708.9424,3678.0583,3666.3479,14.7341,0.4019,424092009.0,574187961.6816
000001.SH,2021-12-14,3661.5253,3669.8067,3671.6784,3654.6561,3681.082,-19.5567,-0.5313,362171934.0,487468521.3118
000001.SH,2021-12-15,3647.6303,3655.0489,3668.4016,3645.2425,3661.5253,-13.895,-0.3795,377477667.0,481134370.303
000001.SH,2021-12-16,3675.016,3648.9271,3675.016,3644.6646,3647.6303,27.3857,0.7508,381329507.0,465911359.475
000001.SH,2021-12-17,3632.3638,3670.2578,3673.6535,3631.6605,3675.016,-42.6522,-1.1606,408487837.0,491952923.4886
000001.SH,2021-12-20,3593.6019,3620.0371,3643.9537,3589.3603,3632.3638,-38.7619,-1.0671,423851410.0,491828987.6239
000001.SH,2021-12-21,3625.1251,3591.4519,3627.0884,3591.4519,3593.6019,31.5232,0.8772,408184348.0,428379392.3414
000001.SH,2021-12-22,3622.6178,3632.6763,3635.8992,3616.5477,3625.1251,-2.5073,-0.0692,394825177.0,432451306.6373
000001.SH,2021-12-23,3643.3391,3625.4695,3643.5459,3618.048,3622.6178,20.7213,0.572,382925734.0,449988152.7234
000001.SH,2021-12-24,3618.0535,3645.3948,3648.9556,3612.0673,3643.3391,-25.2856,-0.694,390347625.0,476261146.2668
000001.SH,2021-12-27,3615.9741,3613.0469,3632.188,3601.9351,3618.0535,-2.0794,-0.0575,329235293.0,407482648.4463
000001.SH,2021-12-28,3630.1115,3619.6419,3631.0766,3607.3643,3615.9741,14.1374,0.391,316202242.0,408761369.6957
000001.SH,2021-12-29,3597.0002,3630.9159,3630.9159,3596.3225,3630.1115,-33.1113,-0.9121,305131766.0,410425339.4969
000001.SH,2021-12-30,3619.1886,3596.4921,3628.9177,3595.4957,3597.0002,22.1884,0.6169,307839291.0,413947692.7961
000001.SH,2021-12-31,3639.7754,3626.242,3642.843,3624.9419,3619.1886,20.5868,0.5688,329681932.0,433489803.1035
000001.SH,2022-01-04,3632.3289,3649.151,3651.8924,3610.0922,3639.7754,-7.4465,-0.2046,405027769.0,510251060.6248
000001.SH,2022-01-05,3595.1761,3628.2634,3628.2634,3583.4668,3632.3289,-37.1528,-1.0228,423902028.0,538963631.6842
000001.SH,2022-01-06,3586.0792,3581.2184,3594.489,3559.8803,3595.1761,-9.0969,-0.253,371540543.0,474284290.0054
000001.SH,2022-01-07,3579.5427,3588.9851,3607.2316,3577.0976,3586.0792,-6.5365,-0.1823,436306961.0,502891435.4263
000001.SH,2022-01-10,3593.5187,3572.7434,3593.5187,3555.1255,3579.5427,13.976,0.3904,356222610.0,443400848.5924
000001.SH,2022-01-11,3567.4409,3589.9043,3602.1454,3562.7541,3593.5187,-26.0778,-0.7257,359761863.0,441300566.9336
000001.SH,2022-01-12,3597.4321,3578.1629,3599.4993,3572.0965,3567.4409,29.9912,0.8407,343132956.0,435817892.9795
000001.SH,2022-01-13,3555.2585,3601.0265,3601.0725,3555.1576,3597.4321,-42.1736,-1.1723,369368365.0,457005419.279
000001.SH,2022-01-14,3521.2559,3544.0652,3548.4204,3519.3222,3555.2585,-34.0026,-0.9564,376937024.0,463197641.8656
000001.SH,2022-01-17,3541.666,3522.0851,3546.0853,3519.4257,3521.2559,20.4101,0.5796,312886733.0,438272981.5694
000001.SH,2022-01-18,3569.9144,3541.8899,3579.3126,3531.3295,3541.666,28.2484,0.7976,377146435.0,470832038.6093
000001.SH,2022-01-19,3558.1796,3567.6309,3578.7348,3541.6619,3569.9144,-11.7348,-0.3287,333235269.0,420763364.2095
000001.SH,2022-01-20,3555.0629,3556.2262,3576.2594,3540.5545,3558.1796,-3.1167,-0.0876,379509846.0,459701843.4145
000001.SH,2022-01-21,3522.5679,3546.7495,3547.0003,3514.8853,3555.0629,-32.495,-0.914,326534880.0,417768922.5578
000001.SH,2022-01-24,3524.105,3508.2441,3531.6081,3500.1391,3522.5679,1.5371,0.0436,280268342.0,358009694.2703
000001.SH,2022-01-25,3433.0612,3509.2847,3519.8334,3433.0612,3524.105,-91.0438,-2.5835,327353813.0,383727737.4537
000001.SH,2022-01-26,3455.6679,3442.6916,3462.1233,3417.7585,3433.0612,22.6067,0.6585,275122828.0,338312361.4522
000001.SH,2022-01-27,3394.2474,3456.1021,3456.363,3392.0154,3455.6679,-61.4205,-1.7774,280606534.0,346533957.9237
000001.SH,2022-01-28,3361.4397,3407.5933,3417.0453,3356.5558,3394.2474,-32.8077,-0.9666,290855257.0,353774612.581
000001.SH,2022-02-07,3429.5809,3407.7621,3434.0256,3407.7621,3361.4397,68.1412,2.0271,320485211.0,357140422.9169
000001.SH,2022-02-08,3452.6288,3428.5424,3453.1863,3390.4578,3429.5809,23.0479,0.672,366093865.0,387969865.7364
000001.SH,2022-02-09,3479.9458,3450.818,3484.739,3444.0848,3452.6288,27.317,0.7912,350249936.0,393719989.7698
000001.SH,2022-02-10,3485.9071,3481.9101,3488.8552,3464.2169,3479.9458,5.9613,0.1713,355666267.0,404969419.3994
000001.SH,2022-02-11,3462.9479,3472.2757,3500.1471,3459.3299,3485.9071,-22.9592,-0.6586,361356090.0,426297923.4983
000001.SH,2022-02-14,3428.8821,3451.8468,3457.2645,3415.4463,3462.9479,-34.0658,-0.9837,315274448.0,361677855.0975
000001.SH,2022-02-15,3446.0885,3428.0447,3447.4917,3421.6403,3428.8821,17.2064,0.5018,275559322.0,341638876.4517
000001.SH,2022-02-16,3465.8305,3457.073,3475.0576,3453.8014,3446.0885,19.742,0.5729,274993913.0,325563412.5292
000001.SH,2022-02-17,3468.0354,3464.2091,3480.9719,3454.2767,3465.8305,2.2049,0.0636,297262682.0,355783125.6966
000001.SH,2022-02-18,3490.7573,3451.6318,3490.7573,3447.0273,3468.0354,22.7219,0.6552,295149963.0,327220393.2831
000001.SH,2022-02-21,3490.6123,3488.4057,3492.1994,3471.6858,3490.7573,-0.145,-0.0042,301541740.0,345398586.1464
000001.SH,2022-02-22,3457.146,3473.2874,3473.3931,3437.6717,3490.6123,-33.4663,-0.9588,326279484.0,387678927.6137
000001.SH,2022-02-23,3489.1465,3458.5139,3490.7633,3458.1795,3457.146,32.0005,0.9256,325604895.0,415630339.8234
000001.SH,2022-02-24,3429.9564,3474.3692,3486.9773,3400.2136,3489.1465,-59.1901,-1.6964,488354901.0,569794044.2197
000001.SH,2022-02-25,3451.4061,3445.3361,3480.1756,3440.9339,3429.9564,21.4497,0.6254,377542556.0,441659490.6218
000001.SH,2022-02-28,3462.3064,3450.3155,3462.3064,3425.5162,3451.4061,10.9003,0.3158,345838388.0,413804526.7236
000001.SH,2022-03-01,3488.8347,3471.3646,3491.1317,3465.7154,3462.3064,26.5283,0.7662,326001662.0,412562471.1604
000001.SH,2022-03-02,3484.1916,3478.2925,3486.6206,3466.9999,3488.8347,-4.6431,-0.1331,329367684.0,380143816.188
000001.SH,2022-03-03,3481.1125,3495.928,3500.2872,3473.3376,3484.1916,-3.0791,-0.0884,412594289.0,443621777.1615
000001.SH,2022-03-04,3447.649,3459.9845,3474.8816,3437.6964,3481.1125,-33.4635,-0.9613,393526581.0,430669055.3032
000001.SH,2022-03-07,3372.8552,3438.5602,3438.5602,3360.7393,3447.649,-74.7938,-2.1694,393588999.0,458156894.7909
000001.SH,2022-03-08,3293.5301,3372.5546,3383.6326,3287.3412,3372.8552,-79.3251,-2.3519,415926766.0,485623581.0039
000001.SH,2022-03-09,3256.3884,3303.706,3321.4811,3147.6768,3293.5301,-37.1417,-1.1277,466285569.0,519833299.622
000001.SH,2022-03-10,3296.0922,3312.1789,3326.5827,3291.2352,3256.3884,39.7038,1.2193,378336376.0,466084008.3609
000001.SH,2022-03-11,3309.7467,3259.3227,3315.6603,3217.4185,3296.0922,13.6545,0.4143,384067127.0,458687054.6961
000001.SH,2022-03-14,3223.5328,3271.8902,3297.7973,3223.5328,3309.7467,-86.2139,-2.6048,337968687.0,418055596.1089
000001.SH,2022-03-15,3063.9652,3192.3637,3196.9161,3063.9652,3223.5328,-159.5676,-4.9501,465037164.0,508158410.06
000001.SH,2022-03-16,3170.7103,3107.669,3177.7882,3023.3045,3063.9652,106.7451,3.4839,444667189.0,522305342.4852
000001.SH,2022-03-17,3215.0445,3215.0105,3260.1673,3202.9337,3170.7103,44.3342,1.3982,420813458.0,532549484.0157
000001.SH,2022-03-18,3251.0724,3207.1522,3260.7829,3197.3578,3215.0445,36.0279,1.1206,373035611.0,428415081.6367
000001.SH,2022-03-21,3253.6857,3255.6152,3267.4982,3223.3892,3251.0724,2.6133,0.0804,354228488.0,421076289.7277
000001.SH,2022-03-22,3259.8619,3249.5428,3279.1127,3239.5323,3253.6857,6.1762,0.1898,361196158.0,402798964.0458
000001.SH,2022-03-23,3271.0325,3264.7923,3279.8868,3251.9817,3259.8619,11.1706,0.3427,349875370.0,405422033.5015
000001.SH,2022-03-24,3250.2644,3256.0573,3266.8866,3236.6592,3271.0325,-20.7681,-0.6349,329006654.0,390727516.5165
000001.SH,2022-03-25,3212.2399,3247.1568,3257.1061,3211.6445,3250.2644,-38.0245,-1.1699,340020006.0,389770395.9777
000001.SH,2022-03-28,3214.5027,3185.1668,3230.2153,3159.8348,3212.2399,2.2628,0.0704,344994873.0,374472279.9699
000001.SH,2022-03-29,3203.9393,3216.0118,3229.1766,3196.4553,3214.5027,-10.5634,-0.3286,316273649.0,363964468.6542
000001.SH,2022-03-30,3266.5959,3217.5921,3266.5959,3216.3023,3203.9393,62.6566,1.9556,366753677.0,413008941.329
000001.SH,2022-03-31,3252.2029,3256.1369,3272.04,3246.063,3266.5959,-14.393,-0.4406,398439934.0,428089033.6353
000001.SH,2022-04-01,3282.7166,3234.668,3287.2285,3226.2965,3252.2029,30.5137,0.9382,378210460.0,405675715.4332
000001.SH,2022-04-06,3283.4261,3269.427,3288.108,3255.6894,3282.7166,0.7095,0.0216,429642779.0,433556392.4844
000001.SH,2022-04-07,3236.6951,3267.8103,3290.2561,3236.4791,3283.4261,-46.731,-1.4232,402626660.0,398081845.4726
000001.SH,2022-04-08,3251.8502,3239.8767,3257.0938,3208.3521,3236.6951,15.1551,0.4682,413826799.0,414037258.3748
000001.SH,2022-04-11,3167.1259,3239.855,3239.855,3156.5066,3251.8502,-84.7243,-2.6054,424160185.0,435129505.0947
000001.SH,2022-04-12,3213.3295,3165.1197,3214.5359,3140.8998,3167.1259,46.2036,1.4588,418321923.0,422455849.0245
000001.SH,2022-04-13,3186.8244,3199.7972,3225.467,3183.533,3213.3295,-26.5051,-0.8248,391156925.0,398216898.4774
000001.SH,2022-04-14,3225.6412,3203.6337,3240.0014,3200.2346,3186.8244,38.8168,1.218,371242344.0,401191632.0812
000001.SH,2022-04-15,3211.2448,3210.6996,3229.8655,3200.1332,3225.6412,-14.3964,-0.4463,407842082.0,413498819.9165
000001.SH,2022-04-18,3195.524,3185.9428,3204.0274,3166.9782,3211.2448,-15.7208,-0.4896,347365123.0,366380807.9177
000001.SH,2022-04-19,3194.0287,3192.0924,3207.8276,3174.7138,3195.524,-1.4953,-0.0468,339944104.0,362769876.6857
000001.SH,2022-04-20,3151.0498,3189.8912,3191.8315,3142.0485,3194.0287,-42.9789,-1.3456,362047037.0,373572708.0957
000001.SH,2022-04-21,3079.8077,3138.4276,3160.8994,3069.6809,3151.0498,-71.2421,-2.2609,391934694.0,396542033.9467
000001.SH,2022-04-22,3086.9193,3058.4044,3105.6552,3049.3555,3079.8077,7.1116,0.2309,342000563.0,348793631.0748
000001.SH,2022-04-25,2928.5118,3034.2667,3043.8156,2928.5096,3086.9193,-158.4075,-5.1316,433606108.0,427077210.4344
000001.SH,2022-04-26,2886.4257,2930.4532,2957.68,2878.2563,2928.5118,-42.0861,-1.4371,401615154.0,395985961.2754
000001.SH,2022-04-27,2958.282,2866.8161,2959.1781,2863.6497,2886.4257,71.8563,2.4895,423060191.0,422928346.5152
000001.SH,2022-04-28,2975.4848,2945.8109,2991.5101,2936.7941,2958.282,17.2028,0.5815,375371775.0,388743021.8978
000001.SH,2022-04-29,3047.0624,2986.0606,3048.4941,2968.334,2975.4848,71.5776,2.4056,423932794.0,440422728.8478
000001.SH,2022-05-05,3067.7587,3044.8491,3082.2295,3042.1155,3047.0624,20.6963,0.6792,383072875.0,409352003.2388
000001.SH,2022-05-06,3001.5605,3011.3187,3030.6926,2992.7152,3067.7587,-66.1982,-2.1579,343264218.0,346214397.7196
000001.SH,2022-05-09,3004.1409,2990.199,3015.9425,2983.6119,3001.5605,2.5804,0.086,292061556.0,299983258.9104
000001.SH,2022-05-10,3035.8442,2965.7759,3043.7789,2957.3968,3004.1409,31.7033,1.0553,370660980.0,384012598.3749
000001.SH,2022-05-11,3058.7027,3035.3893,3100.8998,3034.6745,3035.8442,22.8585,0.753,423991912.0,472963382.2308
000001.SH,2022-05-12,3054.994,3044.7997,3072.1574,3032.9452,3058.7027,-3.7087,-0.1213,344440477.0,368879652.308
000001.SH,2022-05-13,3084.2845,3068.0331,3086.0957,3059.2527,3054.994,29.2905,0.9588,331737852.0,340942192.6529
000001.SH,2022-05-16,3073.7488,3100.55,3102.577,3063.3977,3084.2845,-10.5357,-0.3416,338108492.0,348957705.4937
000001.SH,2022-05-17,3093.6965,3076.4982,3093.6965,3057.6406,3073.7488,19.9477,0.649,330356537.0,351671298.4706
000001.SH,2022-05-18,3085.9768,3095.8862,3105.8419,3071.305,3093.6965,-7.7197,-0.2495,315037923.0,338849162.214
000001.SH,2022-05-19,3096.9648,3046.7104,3096.9648,3042.6742,3085.9768,10.988,0.3561,336600749.0,360018210.692
000001.SH,2022-05-20,3146.5673,3107.0941,3146.5673,3107.0941,3096.9648,49.6025,1.6016,372336636.0,415306218.189
000001.SH,2022-05-23,3146.8573,3150.4898,3150.5093,3127.8986,3146.5673,0.29,0.0092,353376325.0,381178569.2216
000001.SH,2022-05-24,3070.9272,3149.059,3153.1299,3070.9272,3146.8573,-75.9301,-2.4129,416312158.0,438605376.4638
000001.SH,2022-05-25,3107.4641,3070.1702,3107.6279,3069.9459,3070.9272,36.5369,1.1898,342259227.0,342322167.6685
000001.SH,2022-05-26,3123.1079,3111.4817,3133.2767,3079.4812,3107.4641,15.6438,0.5034,370305518.0,377364655.262
000001.SH,2022-05-27,3130.2394,3135.0315,3151.047,3112.5443,3123.1079,7.1315,0.2283,359463866.0,372631595.5271
000001.SH,2022-05-30,3149.0607,3141.956,3150.8923,3123.1495,3130.2394,18.8213,0.6013,349362285.0,376667694.1931
000001.SH,2022-05-31,3186.4271,3149.9443,3188.6026,3142.0044,3149.0607,37.3664,1.1866,374523265.0,432528021.8802
000001.SH,2022-06-01,3182.1566,3179.6949,3190.6094,3160.0399,3186.4271,-4.2705,-0.134,365664432.0,402419941.2412
000001.SH,2022-06-02,3195.458,3170.3055,3197.2818,3163.7555,3182.1566,13.3014,0.418,361770632.0,413729263.9169
000001.SH,2022-06-06,3236.3719,3196.9552,3237.071,3181.647,3195.458,40.9139,1.2804,422027835.0,517314346.904
000001.SH,2022-06-07,3241.7635,3235.416,3253.093,3222.6354,3236.3719,5.3916,0.1666,402203220.0,482203196.9099
000001.SH,2022-06-08,3263.7934,3245.0173,3266.6298,3216.0148,3241.7635,22.0299,0.6796,434183270.0,508408534.8968
000001.SH,2022-06-09,3238.9543,3259.4899,3270.5571,3223.4751,3263.7934,-24.8391,-0.7611,422728372.0,468458214.2897
000001.SH,2022-06-10,3284.8341,3214.1848,3286.6195,3210.8083,3238.9543,45.8798,1.4165,439865730.0,504153681.0881
000001.SH,2022-06-13,3255.5511,3256.275,3272.9906,3229.3089,3284.8341,-29.283,-0.8915,438578312.0,511966171.7593
000001.SH,2022-06-14,3288.9066,3224.2141,3289.1343,3195.8192,3255.5511,33.3555,1.0246,450388187.0,513844989.4785
000001.SH,2022-06-15,3305.4066,3289.1036,3358.5453,3288.8512,3288.9066,16.5,0.5017,550584131.0,621972527.6627
000001.SH,2022-06-16,3285.3845,3306.8353,3319.689,3277.5306,3305.4066,-20.0221,-0.6057,433220868.0,506053993.8414
000001.SH,2022-06-17,3316.7857,3265.5124,3323.2797,3262.8936,3285.3845,31.4012,0.9558,395300700.0,497252170.2219
000001.SH,2022-06-20,3315.4302,3315.7833,3333.9025,3292.9279,3316.7857,-1.3555,-0.0409,413460410.0,527751758.0463
000001.SH,2022-06-21,3306.7186,3313.7874,3329.39,3279.8269,3315.4302,-8.7116,-0.2628,394456891.0,471793645.3698
000001.SH,2022-06-22,3267.2016,3309.1184,3311.0209,3266.5427,3306.7186,-39.517,-1.1951,375529782.0,440850994.2562
000001.SH,2022-06-23,3320.1487,3269.0545,3320.1487,3262.2939,3267.2016,52.9471,1.6206,400614211.0,474200107.5215
000001.SH,2022-06-24,3349.747,3324.736,3356.7145,3322.9496,3320.1487,29.5983,0.8915,390819734.0,509615998.4691
000001.SH,2022-06-27,3379.1852,3364.003,3393.3091,3364.003,3349.747,29.4382,0.8788,414117738.0,541573846.1341
000001.SH,2022-06-28,3409.2103,3377.6793,3412.1017,3358.8666,3379.1852,30.0251,0.8885,412056516.0,525512509.3346
000001.SH,2022-06-29,3361.5177,3399.6779,3414.6467,3358.4676,3409.2103,-47.6926,-1.3989,440573559.0,561306976.8123
000001.SH,2022-06-30,3398.6161,3358.9338,3417.0085,3358.9338,3361.5177,37.0984,1.1036,381243178.0,510307202.9475
000001.SH,2022-07-01,3387.6373,3400.2616,3404.0523,3378.3621,3398.6161,-10.9788,-0.323,350489299.0,458435288.4559
000001.SH,2022-07-04,3405.4267,3381.8194,3405.6185,3364.0947,3387.6373,17.7894,0.5251,357737919.0,489347955.3468
000001.SH,2022-07-05,3404.0252,3411.1297,3424.8366,3372.0623,3405.4267,-1.4015,-0.0412,411699672.0,516605703.8777
000001.SH,2022-07-06,3355.3497,3391.0265,3391.0265,3333.0965,3404.0252,-48.6755,-1.4299,384630047.0,487474666.9244
000001.SH,2022-07-07,3364.398,3353.1283,3375.8595,3332.3092,3355.3497,9.0483,0.2697,334400202.0,438203112.921
000001.SH,2022-07-08,3356.0778,3380.3686,3386.3149,3354.1209,3364.398,-8.3202,-0.2473,322921072.0,421883933.1327
000001.SH,2022-07-11,3313.584,3341.1016,3341.1016,3297.005,3356.0778,-42.4938,-1.2662,342669193.0,424942266.3128
000001.SH,2022-07-12,3281.4665,3307.2211,3319.2512,3277.0794,3313.584,-32.1175,-0.9693,334600539.0,410950560.7183
000001.SH,2022-07-13,3284.2918,3279.6025,3297.0185,3266.4811,3281.4665,2.8253,0.0861,331845669.0,394134617.511
000001.SH,2022-07-14,3281.744,3277.4545,3299.2512,3261.4934,3284.2918,-2.5478,-0.0776,355926432.0,431969353.5479
000001.SH,2022-07-15,3228.0609,3261.3826,3288.9198,3228.0609,3281.744,-53.6831,-1.6358,380156371.0,460877019.1414
000001.SH,2022-07-18,3278.1033,3235.0881,3278.4715,3226.2315,3228.0609,50.0424,1.5502,348346022.0,423357272.2997
000001.SH,2022-07-19,3279.4313,3278.7221,3283.9295,3256.0152,3278.1033,1.328,0.0405,315651918.0,396042358.3231
000001.SH,2022-07-20,3304.7243,3291.5507,3308.3472,3287.7441,3279.4313,25.293,0.7713,301515123.0,383422746.8384
000001.SH,2022-07-21,3272.0012,3297.6614,3300.5345,3272.0012,3304.7243,-32.7231,-0.9902,332358707.0,420696576.7415
000001.SH,2022-07-22,3269.9739,3276.1966,3293.6439,3246.7313,3272.0012,-2.0273,-0.062,300690066.0,383576011.593
000001.SH,2022-07-25,3250.388,3269.707,3273.1836,3243.0311,3269.9739,-19.5859,-0.599,271245744.0,348281870.965
000001.SH,2022-07-26,3277.4356,3254.1852,3282.4133,3246.044,3250.388,27.0476,0.8321,259468676.0,334421587.0362
000001.SH,2022-07-27,3275.7553,3271.7825,3282.5739,3265.7267,3277.4356,-1.6803,-0.0513,249131485.0,339768241.053
000001.SH,2022-07-28,3282.5758,3287.5019,3305.7057,3277.1078,3275.7553,6.8205,0.2082,288055056.0,395925555.5486
000001.SH,2022-07-29,3253.2382,3282.8114,3294.8045,3246.3677,3282.5758,-29.3376,-0.8937,307331047.0,410553093.4044
000001.SH,2022-08-01,3259.9585,3246.6161,3264.3041,3225.5533,3253.2382,6.7203,0.2066,292204805.0,399000239.744
000001.SH,2022-08-02,3186.2664,3231.2621,3231.2621,3155.1866,3259.9585,-73.6921,-2.2605,394176168.0,475962696.161
000001.SH,2022-08-03,3163.6741,3188.8906,3217.5496,3159.457,3186.2664,-22.5923,-0.7091,324885673.0,455409764.9427
000001.SH,2022-08-04,3189.0391,3179.4278,3190.9992,3155.7039,3163.6741,25.365,0.8018,260898943.0,371146916.0778
000001.SH,2022-08-05,3227.0267,3195.2274,3228.8863,3184.4549,3189.0391,37.9876,1.1912,274683729.0,414055641.4932
000001.SH,2022-08-08,3236.9337,3218.8511,3237.9693,3214.0826,3227.0267,9.907,0.307,254268050.0,392277178.4899
