trade_date,predicted_pct_change,predicted_label,predicted_close,confidence,real_pct_change,correct,calibrated_confidence,confidence_calibration_window,confidence_calibration_method,confidence_calibration_rows,confidence_calibration_fallback,uncalibrated_predicted_return,return_calibration_scale,return_calibration_rows,return_calibration_close_fallback
20220407,0.001093237468416925,1,3240.2335763571614,0.64166666666666672,0.0046822760661020535,True,0.50639262540196395,300,platt,300,0,0.0072633184526629249,0.15051487492140939,252,0
20220408,-0.0010534856735170219,0,3248.4244224018762,0.65000000000000002,-0.026054182938685111,True,0.50892802902955026,300,platt,300,0,-0.0065356718564061611,0.16119011123308036,252,0
20220411,0.0023470545421944802,1,3174.5593172292965,0.625,0.014588494887430858,True,0.51190041520321738,300,platt,300,0,0.01147232141276407,0.2045840992201591,252,0
20220412,-0.0020432734066319577,0,3206.7637892859038,0.625,-0.0082484849437319818,True,0.51536103047074677,300,platt,300,0,-0.0099874497305537397,0.2045840992201591,252,0
20220413,0.0012690901395912585,1,3190.8687674226489,0.625,0.012180401279719089,True,0.51866122729206543,300,platt,300,0,0.00573558917879371,0.22126587174051565,252,0
20220414,-0.0011891581681082724,0,3221.8054024196335,0.625,-0.0044631126363341433,True,0.51870281364039161,300,platt,300,0,-0.0053743406461834731,0.22126587174051565,252,0
20220415,0.00089802248750008051,1,3214.1285700432677,0.6333333333333333,-0.0048955470476744756,False,0.5178515273513763,300,platt,300,0,0.0040237565752466011,0.22318012302845236,252,0
20220418,-0.0011263738685620482,0,3191.9246452700368,0.625,-0.00046793577516557328,True,0.51549158334064804,300,platt,300,0,-0.0050469273574979216,0.22318012302845236,252,0
20220419,-0.0009940701841636018,0,3190.8536113019668,0.6333333333333333,-0.013456015595601944,True,0.51457525065804588,300,platt,300,0,-0.0044926502959723238,0.22126587174051565,252,0
20220420,0.0015348700535479786,1,3155.8862519752583,0.6333333333333333,-0.022609004783104347,False,0.51793233458450005,300,platt,300,0,0.0068772703981003899,0.22318012302845236,252,0
20220421,0.0028480680788350206,1,3088.57920199932,0.625,0.0023091052080947971,True,0.51547256385767903,300,platt,300,0,0.01287170071205118,0.22126587174051565,252,0
20220422,-0.0016165438735309655,0,3081.9291595175005,0.625,-0.05131572438579779,True,0.51547810759482704,300,platt,300,0,-0.0079016105342153403,0.2045840992201591,252,0
20220425,0.0037755095799941484,1,2939.5684243560258,0.6333333333333333,-0.014371156025391629,False,0.5144297007355475,300,platt,300,0,0.017063226019879779,0.22126587174051565,252,0
20220426,0.002139808917303749,1,2892.6020994519945,0.6333333333333333,0.024894560771129726,True,0.51457215058839012,300,platt,300,0,0.01192798832550266,0.17939394799110644,252,0
20220427,-0.0028627351420217086,0,2949.8132221585897,0.6333333333333333,0.0058151318907393446,False,0.51806965979589037,300,platt,300,0,-0.0139929503462585,0.2045840992201591,252,0
20220428,-0.0014285055761390348,0,2971.2343033714833,0.625,0.02405577739802256,False,0.51889811141115638,300,platt,300,0,-0.0079629529988929932,0.17939394799110644,252,0
20220429,-0.0020402923010950568,0,3040.8455020443234,0.6166666666666667,0.0067922140353935401,False,0.51633358643868554,300,platt,300,0,-0.011373250457681023,0.17939394799110644,252,0
20220505,-0.0010124691492685374,0,3064.6526889588495,0.6166666666666667,-0.021578685442241508,True,0.51633104688574349,300,platt,300,0,-0.0056438311359240014,0.17939394799110644,252,0
20220506,0.00097967602699280715,1,3004.5010568654188,0.6166666666666667,0.00085968615325260345,True,0.51966732297610174,300,platt,300,0,0.0054610316455122286,0.17939394799110644,252,0
20220509,-0.00083284912594416556,0,3001.6389038772218,0.6166666666666667,0.010553200084590042,False,0.52300131914824521,300,platt,300,0,-0.0046425709187550438,0.17939394799110644,252,0
20220510,-0.0022031731568094527,0,3029.1557095503044,0.6333333333333333,0.0075295365947962711,False,0.52151705845079777,300,platt,300,0,-0.01228120113014446,0.17939394799110644,252,0
20220511,0.0016764412995193827,1,3063.8304355292312,0.59999999999999998,-0.0012125075117629391,False,0.52468844370936873,300,platt,300,0,0.0093450270663673288,0.17939394799110644,252,0
20220512,0.00087067227982614572,1,3057.6538985908355,0.59166666666666667,0.0095877438711826635,True,0.52544957365991973,300,platt,300,0,0.0055308194217288456,0.15742193216534042,252,0
20220513,0.0006720125614047823,1,3086.3571779269464,0.59999999999999998,-0.0034159300155353067,False,0.52806740500798111,300,platt,300,0,0.0037460157877683684,0.17939394799110644,252,0
20220516,-0.00098531414980431776,0,3070.720191814416,0.59999999999999998,0.006489697531561589,False,0.52465141020642891,300,platt,300,0,-0.0054924603691377891,0.17939394799110644,252,0
20220517,-0.00078969039633677884,0,3091.253437584769,0.64166666666666672,-0.0024952997166981516,True,0.52053258230153154,300,platt,300,0,-0.0050163937481555376,0.15742193216534042,252,0
20220518,0.00075729776476171314,1,3088.3138033327464,0.6166666666666667,0.0035606230092204427,True,0.52306049604928351,300,platt,300,0,0.0048106242525744287,0.15742193216534042,252,0
20220519,-0.0013528832745011382,0,3092.7749681203613,0.6166666666666667,0.016016488143488106,False,0.52636582930296916,300,platt,300,0,-0.0075414097836132583,0.17939394799110644,252,0
20220520,0.00084887020177023956,1,3149.2383272188345,0.60833333333333328,9.2163927337463036e-05,True,0.5271239407686269,300,platt,300,0,0.0053923248818892036,0.15742193216534042,252,0
20220523,0.00048554687907191487,1,3148.3852467408997,0.60833333333333328,-0.024128866599702481,False,0.5271292655217118,300,platt,300,0,0.003084366151483546,0.15742193216534042,252,0
20220524,0.0017305950703351649,1,3076.2417314736786,0.60833333333333328,0.011897677027316034,True,0.52380734227707204,300,platt,300,0,0.011506077672690872,0.15040703874637054,252,0
20220525,0.00093431516599493298,1,3110.3674508364147,0.6166666666666667,0.005034265721685971,True,0.52310370396412409,300,platt,300,0,0.005208175506797209,0.17939394799110644,252,0
20220526,0.0013259837037594895,1,3127.2490901804827,0.625,0.002283462572650885,True,0.52570489927147113,300,platt,300,0,0.0073914628593001689,0.17939394799110644,252,0
20220527,0.0010788740360745128,1,3133.6165340153575,0.625,0.0060127350003964519,True,0.52574328908391799,300,platt,300,0,0.0052734989678425792,0.2045840992201591,252,0
20220530,-0.00077268997063075591,0,3146.6274523802026,0.625,0.011865887500993599,False,0.52907132229637499,300,platt,300,0,-0.0037768818474951025,0.2045840992201591,252,0
20220531,0.0012833676245854904,1,3190.5164573782422,0.625,-0.001340215817270729,False,0.52576658648146013,300,platt,300,0,0.0062730565546270534,0.2045840992201591,252,0
20220601,0.00084256381390784374,1,3184.8377700013475,0.625,0.0041799954156875874,True,0.52574901582458955,300,platt,300,0,0.004118422776352406,0.2045840992201591,252,0
20220602,0.00092025804511880916,1,3198.3986459323396,0.6333333333333333,0.012803767096923213,True,0.52510114286191878,300,platt,300,0,0.0044981894909070707,0.2045840992201591,252,0
20220606,0.0015034284350893656,1,3241.2375535409847,0.64166666666666672,0.0016659395664633259,True,0.52775682560417658,300,platt,300,0,0.0073487061840103269,0.2045840992201591,252,0
20220607,0.0008912797044942646,1,3244.65281801432,0.65000000000000002,0.0067956530450170582,True,0.52728898147071757,300,platt,300,0,0.004028093883088721,0.22126587174051565,252,0
20220608,0.0014724564335234537,1,3268.5991935895217,0.65000000000000002,-0.0076105001008949236,False,0.53068167055517657,300,platt,300,0,0.0066546929354303784,0.22126587174051565,252,0
20220609,0.0013796806221998321,1,3243.4230224839002,0.65000000000000002,0.014165003810026056,True,0.53044240777510354,300,platt,300,0,0.0062353973134086403,0.22126587174051565,252,0
20220610,0.0021918419002184622,1,3292.0339370156466,0.65833333333333333,-0.0089146054590701906,False,0.53311539461518298,300,platt,300,0,0.0099059194397086835,0.22126587174051565,252,0
20220613,0.0011789143279294641,1,3259.3891158370966,0.65833333333333333,0.010245730745863435,True,0.53273868832704807,300,platt,300,0,0.005762492453828481,0.2045840992201591,252,0
20220614,0.0025009483114629724,1,3297.1319854078297,0.65833333333333333,0.0050168648753965428,True,0.53633820563826928,300,platt,300,0,0.012224548833443927,0.2045840992201591,252,0
20220615,0.0020032664105735327,1,3312.028210015068,0.66666666666666663,-0.0060573788410780427,False,0.53596201073666838,300,platt,300,0,0.0090536619805643426,0.22126587174051565,252,0
20220616,0.0011301144684527039,1,3289.0973605578806,0.65833333333333333,0.0095578462733965086,True,0.5366202514914542,300,platt,300,0,0.0055239604287943885,0.2045840992201591,252,0
20220617,0.0016074560074326562,1,3322.1172870988316,0.65833333333333333,-0.000408678800080442,False,0.53657966364045906,300,platt,300,0,0.0078571893590949331,0.2045840992201591,252,0
20220620,0.0010872548082376966,1,3319.034917426326,0.65833333333333333,-0.0026275926424268459,False,0.53662124287322488,300,platt,300,0,0.0053144638922679368,0.2045840992201591,252,0
20220621,0.0013138627378552474,1,3311.063174353113,0.65000000000000002,-0.011950517954566919,False,0.53731173812865385,300,platt,300,0,0.0064221156134004346,0.2045840992201591,252,0
20220622,0.0010491799365835199,1,3270.6294823674934,0.64166666666666672,0.016205642161781553,True,0.53446105184962833,300,platt,300,0,0.0058484689608120644,0.17939394799110644,252,0
20220623,0.0015355859122079295,1,3325.2470735701559,0.65000000000000002,0.0089147513182163962,True,0.53710950775475941,300,platt,300,0,0.0075058908197720648,0.2045840992201591,252,0
20220624,0.00088790015012984915,1,3352.7212408641967,0.65000000000000002,0.0087881860928602507,True,0.54048721462717997,300,platt,300,0,0.0043400252195277067,0.2045840992201591,252,0
20220627,0.00076485534074073559,1,3381.7697878475719,0.65833333333333333,0.008885307617942928,True,0.54002970840616593,300,platt,300,0,0.0037385864476087742,0.2045840992201591,252,0
20220628,0.0013799340892812625,1,3413.9147855104989,0.65833333333333333,-0.013989339408014945,False,0.54344539325417762,300,platt,300,0,0.00674507009362577,0.2045840992201591,252,0
20220629,0.0014779693216750199,1,3366.4859200348678,0.65000000000000002,0.011036205461598669,True,0.5441178868021026,300,platt,300,0,0.007224262918324521,0.2045840992201591,252,0
20220630,0.0016345342633403504,1,3404.1712544633906,0.65833333333333333,-0.0032303736806285066,False,0.54371817820565937,300,platt,300,0,0.0073871955511386408,0.22126587174051565,252,0
20220701,0.00066956485616328099,1,3389.9055428815077,0.65000000000000002,0.0052512705536689186,True,0.54407547848883475,300,platt,300,0,0.0032728098552895946,0.2045840992201591,252,0
20220704,0.0010759782480288789,1,3409.090865054457,0.65833333333333333,-0.00041154901381368347,False,0.54361947597169757,300,platt,300,0,0.0052593444560468322,0.2045840992201591,252,0
20220705,0.0013650828569535521,1,3408.6719764451582,0.65833333333333333,-0.01429939472833508,False,0.54007532207453668,300,platt,300,0,0.0066724777837428376,0.2045840992201591,252,0
20220706,0.001519455840004108,1,3360.448005696921,0.65000000000000002,0.0026966786800195486,True,0.53720076822767981,300,platt,300,0,0.0074270475848124242,0.2045840992201591,252,0
20220707,0.0011355521064059992,1,3368.2184492356882,0.65000000000000002,-0.0024730130026233699,False,0.53691829907882804,300,platt,300,0,0.005550539415010926,0.2045840992201591,252,0
20220708,-0.00084081704752205801,0,3353.2559525729494,0.64166666666666672,-0.012661744611522474,True,0.53788945319371517,300,platt,300,0,-0.0041098846426829557,0.2045840992201591,252,0
20220711,-0.0011674287999802583,0,3309.7156266072461,0.64166666666666672,-0.0096926771737188,True,0.53763971580011705,300,platt,300,0,-0.0057063515905209873,0.2045840992201591,252,0
20220712,-0.0012204572686308319,0,3277.4616103583062,0.65000000000000002,0.00086098700078141022,False,0.54072964926246569,300,platt,300,0,-0.0055157953598108178,0.22126587174051565,252,0
20220713,-0.00088138936695763019,0,3281.3970601294941,0.64166666666666672,-0.00077575323849110589,True,0.54141904852656453,300,platt,300,0,-0.0039833949990772137,0.22126587174051565,252,0
20220714,-0.0010906945106020746,0,3278.164619833999,0.65000000000000002,-0.016358101058461694,True,0.54091495316084703,300,platt,300,0,-0.004929339088863921,0.22126587174051565,252,0
20220715,0.001788744115787452,1,3233.8350749402789,0.65000000000000002,0.01550230976125655,True,0.54106436457063034,300,platt,300,0,0.0080841392380889155,0.22126587174051565,252,0
20220718,0.0015133833383669611,1,3283.0643269156658,0.65000000000000002,0.00040511230991402414,True,0.54121204229438191,300,platt,300,0,0.0068396600273798475,0.22126587174051565,252,0
20220719,0.00074604175052867005,1,3281.877892667791,0.65833333333333333,0.0077126177334465584,True,0.54415256581738347,300,platt,300,0,0.0036466262694532874,0.2045840992201591,252,0
20220720,0.00054742319459158255,1,3306.5333827335508,0.66666666666666663,-0.0099019152671827593,False,0.54390532836924832,300,platt,300,0,0.0026757856386604318,0.2045840992201591,252,0
20220721,0.00076710463042713411,1,3274.5111672712833,0.65833333333333333,-0.00061959023731417151,False,0.54409025360765839,300,platt,300,0,0.0037495808977882966,0.2045840992201591,252,0
20220722,0.0012626051628391258,1,3274.1025859284887,0.65000000000000002,-0.0059896196724995576,False,0.54442407410693483,300,platt,300,0,0.0061715703598274191,0.2045840992201591,252,0
20220725,0.00081378822669368744,1,3253.0331274865862,0.6333333333333333,0.0083213450209635997,True,0.54228332917410438,300,platt,300,0,0.0039777687014568297,0.2045840992201591,252,0
20220726,0.00092965426627248586,1,3280.4824819879732,0.65000000000000002,-0.00051268741939580753,False,0.54137929436891086,300,platt,300,0,0.0047736573582903242,0.19474675212245221,252,0
20220727,0.00043106615344404807,1,3277.1673672367951,0.6333333333333333,0.0020821152300356527,True,0.54225999051003748,300,platt,300,0,0.0022134703082134265,0.19474675212245221,252,0
20220728,-0.00072999881482175471,0,3280.1795235564377,0.64166666666666672,-0.0089373716823234473,True,0.54191008579034727,300,platt,300,0,-0.0037484518065941789,0.19474675212245221,252,0
20220729,-0.0013112336617831391,0,3248.972444562361,0.65000000000000002,0.0020657263891714628,False,0.54456719966872302,300,platt,300,0,-0.006409264780505161,0.2045840992201591,252,0
20220801,-0.0010463404851520002,0,3256.5474734415347,0.65000000000000002,-0.022605226416225865,True,0.54111448532155881,300,platt,300,0,-0.0051144760963363119,0.2045840992201591,252,0
20220802,-0.0021022871186808139,0,3179.5679531905948,0.65000000000000002,-0.0070905245085595148,True,0.5445602943134189,300,platt,300,0,-0.010275906713641902,0.2045840992201591,252,0
20220803,-0.0017478090185117879,0,3158.1446018763882,0.65000000000000002,0.0080175767788470687,False,0.54797158694803805,300,platt,300,0,-0.0078991351208535666,0.22126587174051565,252,0
20220804,-0.0010529691475430264,0,3185.6811402173917,0.64166666666666672,0.011911926699174069,False,0.54823024028610867,300,platt,300,0,-0.0047588412042950355,0.22126587174051565,252,0
20220805,-0.0013135330639873731,0,3222.7878937311798,0.64166666666666672,0.0030700086863242326,False,0.54483756377957993,300,platt,300,0,-0.0059364467446104303,0.22126587174051565,252,0
20220808,-0.00064914005349496842,0,3234.8324766848227,0.64166666666666672,0.0032432236718347163,False,0.54477112221787538,300,platt,300,0,-0.0031729741263831521,0.2045840992201591,252,0
20220809,0.00057541528244031313,1,3249.3004218864021,0.59999999999999998,-0.0053617138318347024,False,0.54837569738541769,300,platt,300,0,0.0028126099957606746,0.2045840992201591,252,0
20220810,0.00091755267393803079,1,3232.983713487873,0.59999999999999998,0.015989188921430753,True,0.54499128762173843,300,platt,300,0,0.0047115172085699028,0.19474675212245221,252,0
20220811,0.0011758924835346546,1,3285.5242856773352,0.59999999999999998,-0.0014558766411711943,False,0.54501628648543843,300,platt,300,0,0.0057477217829585148,0.2045840992201591,252,0
20220812,-0.00044703637898885299,0,3275.4228119882391,0.65833333333333333,-0.00024434770834536046,True,0.53997689512580316,300,platt,300,0,-0.0020203584740492849,0.22126587174051565,252,0
20220815,-0.00072869885602870968,0,3273.6997191508494,0.65833333333333333,0.0005487339011449599,False,0.54352047993925312,300,platt,300,0,-0.0032933178998488938,0.22126587174051565,252,0
20220816,-0.00068094779973103074,0,3275.6526316257632,0.65833333333333333,0.0044666915831419463,False,0.54336499739497313,300,platt,300,0,-0.003077509397968053,0.22126587174051565,252,0
20220817,-0.00094132486526047883,0,3289.4266634066835,0.65833333333333333,-0.0045503664967262436,True,0.53992905741502573,300,platt,300,0,-0.0042542704749532973,0.22126587174051565,252,0
20220818,-0.00055000513075203171,0,3275.7411340937356,0.66666666666666663,-0.0059390205555758246,True,0.54263595018152833,300,platt,300,0,-0.002426154097639556,0.22669834998821403,252,0
20220819,-0.00084617602797089017,0,3255.32149216067,0.6333333333333333,0.0060513890641797907,False,0.54561373508393773,300,platt,300,0,-0.0037326077936380331,0.22669834998821403,252,0
20220822,-0.00091800266991235141,0,3274.7852760811766,0.66666666666666663,-0.00047925521134750682,True,0.53966957050737174,300,platt,300,0,-0.0040494457500907174,0.22669834998821403,252,0
20220823,-0.00063516564284387908,0,3274.142455458039,0.67500000000000004,-0.018625134049161551,True,0.54294755069484757,300,platt,300,0,-0.0028705992381362574,0.22126587174051565,252,0
20220824,-0.002050214482384793,0,3208.6114436305288,0.68333333333333335,0.0096556258199909095,False,0.54289255976672257,300,platt,300,0,-0.0092658414343678528,0.22126587174051565,252,0
20220825,-0.0014426802228003613,0,3241.5648020678263,0.67500000000000004,-0.0030883344991405881,True,0.54284410824249485,300,platt,300,0,-0.0065201208458041402,0.22126587174051565,252,0
20220826,-0.0009959437603859699,0,3232.9995042943101,0.67500000000000004,0.0013920241456815141,False,0.54354256825703262,300,platt,300,0,-0.0045011178296576141,0.22126587174051565,252,0
20220829,-0.0012200745574218058,0,3236.7735708297128,0.66666666666666663,-0.0041679530290652522,True,0.54065570169110178,300,platt,300,0,-0.0055140657157133543,0.22126587174051565,252,0
20220830,-0.00091228382535091322,0,3224.2761591194658,0.66666666666666663,-0.0077721685129459317,True,0.54398707284471348,300,platt,300,0,-0.0041230209529139342,0.22126587174051565,252,0
20220831,-0.0014436710686800669,0,3197.514966300213,0.66666666666666663,-0.0053583265529671964,True,0.54448094666977442,300,platt,300,0,-0.006368246918229104,0.22669834998821403,252,0
20220901,-0.0012766261182646902,0,3180.913671728837,0.65833333333333333,0.00047045825755187565,False,0.54524413266604876,300,platt,300,0,-0.0044222701480786317,0.28868116951637457,252,0
20220902,-0.00094886819688878052,0,3183.4545522708272,0.65000000000000002,0.0042158457012462236,False,0.54533781054595776,300,platt,300,0,-0.0032869071386901071,0.28868116951637457,252,0
20220905,-0.0010754982147964706,0,3196.4703005715937,0.64166666666666672,0.013604999987812283,False,0.54557450091446968,300,platt,300,0,-0.003725557218014063,0.28868116951637457,252,0
20220906,-0.0015555498875296444,0,3238.4012570061618,0.64166666666666672,0.00087798578216147227,False,0.54539361691143473,300,platt,300,0,-0.0053884702287151105,0.28868116951637457,252,0
20220907,-0.00077492974107008382,0,3243.7786499986637,0.64166666666666672,-0.0032985610700791979,True,0.54218534355755288,300,platt,300,0,-0.0034183298692309501,0.22669834998821403,252,0
20220908,-0.00059671715639275842,0,3233.6554702034728,0.64166666666666672,0.008180279666169854,False,0.54541897896660163,300,platt,300,0,-0.0026322077616523524,0.22669834998821403,252,0
20220909,-0.00088388054237161819,0,3259.1709337644584,0.6333333333333333,0.00053432588581747709,False,0.5427498576548242,300,platt,300,0,-0.0038989279913928393,0.22669834998821403,252,0
20220913,-0.00055047344542983993,0,3262.0005663101319,0.625,-0.0080444030039611425,True,0.5432895475968762,300,platt,300,0,-0.0024282199030493997,0.22669834998821403,252,0
20220914,-0.00086529670137500711,0,3234.7404656733665,0.625,-0.01162091523819353,True,0.54332008176521962,300,platt,300,0,-0.0038169519161475748,0.22669834998821403,252,0
20220915,-0.0024233524203274705,0,3192.1641692735043,0.625,-0.022975896231363646,True,0.54333851399260813,300,platt,300,0,-0.010689766469202179,0.22669834998821403,252,0
20220916,-0.0025899391829631441,0,3118.3005200952443,0.625,-0.0034531115475168184,True,0.54668597565275256,300,platt,300,0,-0.0089716249497743487,0.28868116951637457,252,0
20220919,-0.0014590032923936624,0,3111.0562265701119,0.6333333333333333,0.002183815589533511,False,0.54940509698016449,300,platt,300,0,-0.0047227262563822167,0.30893242868395954,252,0
20220920,0.0011017116435904075,1,3125.8457908258738,0.6333333333333333,-0.001674478057912876,False,0.54938329701015864,300,platt,300,0,0.0035661896948910718,0.30893242868395954,252,0
20220921,0.0015290197405106766,1,3121.9436257792736,0.64166666666666672,-0.0026523354108752839,False,0.54866323323238431,300,platt,300,0,0.005296569024824972,0.28868116951637457,252,0
20220922,-0.0010263484475749238,0,3105.7187754583892,0.59999999999999998,-0.0066068501959658521,True,0.55240297997152243,300,platt,300,0,-0.0045273750233659985,0.22669834998821403,252,0
20220923,-0.0020996431712282928,0,3081.8850260690951,0.66666666666666674,-0.012026896393064312,True,0.54615368419642896,300,platt,300,0,-0.0072732252496614498,0.28868116951637457,252,0
20220926,-0.0021947111819949029,0,3044.5294401790065,0.66666666666666674,0.013973333997547188,False,0.54615368419642896,300,platt,300,0,-0.0076025436147140676,0.28868116951637457,252,0
20220927,-0.0018263045671724411,0,3088.2114660644597,0.59999999999999998,-0.015771551269678552,True,0.54929299178709756,300,platt,300,0,-0.0063263723443826823,0.28868116951637457,252,0
20220928,-0.0017973547027882216,0,3039.5937348667157,0.59999999999999998,-0.0012683465597536081,True,0.54943300164838993,300,platt,300,0,-0.0062260891688893901,0.28868116951637457,252,0
20220929,-0.001617583791843238,0,3036.2851967313609,0.59999999999999998,-0.0055287631749603161,True,0.54964643148491876,300,platt,300,0,-0.0071354016997800633,0.22669834998821403,252,0
20220930,-0.0014278715445392085,0,3020.0720588654754,0.66666666666666674,-0.016613297786777226,True,0.54553464507359306,300,platt,300,0,-0.0046219542267604838,0.30893242868395954,252,0
20221010,-0.0027203501863327837,0,2966.0546830069293,0.66666666666666674,0.0018987639272782797,False,0.54553464507359306,300,platt,300,0,-0.0088056478820348269,0.30893242868395954,252,0
20221011,-0.0014818037935977581,0,2975.3771320211858,0.59999999999999998,0.01534096701897969,False,0.55239865191079029,300,platt,300,0,-0.0047965304254726062,0.30893242868395954,252,0
20221012,-0.003734544574320688,0,3014.2066148503977,0.59999999999999998,-0.0030240896934413675,True,0.54907512340471631,300,platt,300,0,-0.012936571445159179,0.28868116951637457,252,0
20221013,-0.0010524986959089652,0,3013.1813891383531,0.66666666666666674,0.018443014735561203,False,0.54622300199479923,300,platt,300,0,-0.0045024208789484384,0.23376284097074046,252,0
20221014,0.0016042311039132209,1,3076.9149767753711,0.64166666666666672,0.0042173032774750485,True,0.54831425014999302,300,platt,300,0,0.0068626437685791932,0.23376284097074046,252,0
20221017,0.0011174916075719151,1,3088.3896971300942,0.59166666666666667,-0.0012917259424918281,False,0.55592668991058469,300,platt,300,0,0.004780450147385866,0.23376284097074046,252,0
20221018,0.00080938287855096742,1,3083.4510741691047,0.59166666666666667,-0.011872835372537027,False,0.55585554798090331,300,platt,300,0,0.0035703077618035022,0.22669834998821403,252,0
20221019,-0.0010655037400599239,0,3041.133904174495,0.66666666666666674,-0.0030637788471515881,True,0.55040521777130169,300,platt,300,0,-0.0052081454234295266,0.2045840992201591,252,0
20221020,-0.0018084547435475672,0,3029.5616487072143,0.66666666666666674,0.0012779688930371069,False,0.55382350263092861,300,platt,300,0,-0.0079773617392521305,0.22669834998821403,252,0
20221021,-0.00090763148992391101,0,3036.1708722531939,0.59999999999999998,-0.020195831485505744,True,0.55517933440939271,300,platt,300,0,-0.0040036969389988875,0.22669834998821403,252,0
20221024,-0.003334926925697966,0,2967.6254703237828,0.59999999999999998,-0.00042733042011589006,True,0.55842185548776901,300,platt,300,0,-0.014266283348752554,0.23376284097074046,252,0
20221025,-0.0016504597434780412,0,2971.3707647233018,0.66666666666666674,0.0078018790551839245,False,0.55350801178828957,300,platt,300,0,-0.0080673901332963902,0.2045840992201591,252,0
20221026,-0.0014473354762971535,0,2995.1623120284389,0.59999999999999998,-0.0055344824390275438,True,0.55863213157221014,300,platt,300,0,-0.0070745257418057313,0.2045840992201591,252,0
20221027,-0.0011291914833107498,0,2979.5346314497774,0.59999999999999998,-0.022453697705010822,True,0.56208059035520264,300,platt,300,0,-0.0049810308869449472,0.22669834998821403,252,0
20221028,0.0021837816987351293,1,2922.2934451785313,0.59999999999999998,-0.0076966295814738794,False,0.56555091716712447,300,platt,300,0,0.0093418684067433453,0.23376284097074046,252,0
20221031,-0.0013795736768880342,0,2889.4911271566343,0.60833333333333328,0.026167979081542336,False,0.56477149216582789,300,platt,300,0,-0.0059015952713404613,0.23376284097074046,252,0
20221101,0.0023067707308810719,1,2976.0487625007468,0.59999999999999998,0.011508286997892858,True,0.56560341913453893,300,platt,300,0,0.010175507369158178,0.22669834998821403,252,0
20221102,-0.0021280105039701617,0,2996.9786973054925,0.66666666666666674,-0.0018526522490620589,True,0.56232064670655058,300,platt,300,0,-0.0091032881664734715,0.23376284097074046,252,0
20221103,-0.00081949201552077076,0,2995.3490221647671,0.66666666666666674,0.024348042303075301,False,0.562632719973996,300,platt,300,0,-0.0036149006623267259,0.22669834998821403,252,0
20221104,0.0026034193694615278,1,3078.7909708274328,0.66666666666666674,0.0022862473070504041,True,0.56223604377584468,300,platt,300,0,0.011484068453064959,0.22669834998821403,252,0
20221107,-0.00093447752647640584,0,3074.9408491828931,0.73333333333333339,-0.0043291072861056934,True,0.55603320485801189,300,platt,300,0,-0.0045676938239016633,0.2045840992201591,252,0
20221108,-0.00085711330667453305,0,3061.8661824429118,0.73333333333333339,-0.0053272110804110095,True,0.55745080178725404,300,platt,300,0,-0.0041895401936988645,0.2045840992201591,252,0
20221109,0.00077590032601063466,1,3050.5326742345751,0.73333333333333339,-0.0039485361631690363,False,0.55895022723110388,300,platt,300,0,0.0037925739535391014,0.2045840992201591,252,0
20221110,-0.00070631110784275778,0,3033.9873463847853,0.66666666666666674,0.016850651872227784,False,0.55995529774305619,300,platt,300,0,-0.0034524242623698489,0.2045840992201591,252,0
20221111,0.0013123815959436794,1,3091.3443059895335,0.66666666666666674,-0.001260424748856126,False,0.55652367906052258,300,platt,300,0,0.0064148758429724596,0.2045840992201591,252,0
20221114,0.0012783536766483097,1,3087.3429773884372,0.59999999999999998,0.016435259335202401,True,0.55899183864940938,300,platt,300,0,0.0062485485505529683,0.2045840992201591,252,0
20221115,-0.001662520678593395,0,3128.8673308491793,0.60833333333333328,-0.0044981014829944543,True,0.56168031223153869,300,platt,300,0,-0.0081263435669274887,0.2045840992201591,252,0
20221116,-0.00094895623837192597,0,3117.0196751358221,0.60833333333333328,-0.0014569642809294514,True,0.56509149174880646,300,platt,300,0,-0.0040594828264031262,0.23376284097074046,252,0
20221117,-0.00088337399896446292,0,3112.6826059905484,0.60833333333333328,-0.0058391530401840086,True,0.56852267055092509,300,platt,300,0,-0.0037789325082468205,0.23376284097074046,252,0
20221118,-0.00093782703113241817,0,3094.3385216050488,0.6166666666666667,-0.0039385993324643209,True,0.57109369017366529,300,platt,300,0,-0.0040118738600109834,0.23376284097074046,252,0
20221121,-0.00091825399484633786,0,3082.211545655422,0.60833333333333328,0.0012635798693851896,False,0.57540632350680254,300,platt,300,0,-0.0039281435451123453,0.23376284097074046,252,0
20221122,-0.0013192272323867057,0,3084.8675828028004,0.59999999999999998,0.0025784551645602338,False,0.57294396389674329,300,platt,300,0,-0.0056434428453572315,0.23376284097074046,252,0
20221123,0.0010334402566224742,1,3100.1077686748481,0.60833333333333328,-0.0024533185090815923,False,0.56852301152473361,300,platt,300,0,0.0044208919276089199,0.23376284097074046,252,0
20221124,-0.00086495388123453815,0,3086.637489671145,0.59166666666666667,0.0040085331687054193,False,0.5702774787998236,300,platt,300,0,-0.0038154396857299879,0.22669834998821403,252,0
20221125,0.00091093521041044013,1,3104.5186415477706,0.59166666666666667,-0.0074619565855192915,False,0.5666749819584227,300,platt,300,0,0.0044716200028154683,0.20371480801966346,252,0
20221128,-0.0012505173715169164,0,3074.6987216216926,0.59166666666666667,0.023127555079934581,False,0.56314084009991872,300,platt,300,0,-0.0061385688339171242,0.20371480801966346,252,0
