trade_date,raw_rows,active_rows,matched_rows,stock_coverage,amount_coverage,large_net_ratio,small_net_ratio,large_selling_fraction,large_selling_amount_fraction,large_net_median,large_small_divergence,shanghai_relative,up_sell_amount_fraction,down_buy_amount_fraction,high_turnover_large_ratio,other_turnover_large_ratio
20211227,4586,4587,4586,0.99978199258774803,0.99992838653985194,-0.015759628338500177,0.015808104657121982,0.64544265154819014,0.63242146454544135,-0.01480608993112697,0.54317488006977754,-0.001300950793662603,0.23677894045393508,0.068435885671143101,-0.016144088725009831,-0.015349633480461948
20211228,4589,4590,4589,0.99978213507625269,0.99992062424092054,-0.009294353366757914,0.01057464565017186,0.6177816517759861,0.56821200358163115,-0.011947973058240488,0.51928524733057313,-0.0010085386052570509,0.24097901668617844,0.043218229430381963,-0.0048126469249726734,-0.014411836072255
20211229,4590,4591,4590,0.99978218253103901,0.99988208825219671,-0.021382361664160965,0.020346867388019264,0.65904139433551201,0.65004787692461585,-0.015909898588773518,0.57037037037037042,-0.0013396824013007722,0.15679143977789003,0.091610616404779563,-0.025641192688646248,-0.016696449245210208
20211230,4592,4593,4592,0.99978227737861969,0.99973632716677696,-0.0047502443810673606,0.0063798213491598017,0.56554878048780488,0.53339175727651233,-0.0063795413922572847,0.45993031358885017,0.0020383025469813297,0.2501961355770061,0.053802161037122403,-0.0035077305969431574,-0.0060329983977864994
20211231,4591,4592,4591,0.99978222996515675,0.99978153115333446,-0.0043652599329975176,0.0060731798788931047,0.57656284033979521,0.53780298041117003,-0.0074982856554607459,0.46547593116967984,0.0040813033820740361,0.22716077838222851,0.070464684582172935,-0.00089740379765557848,-0.0080248669278737712
20220104,4592,4593,4592,0.99978227737861969,0.99982891527108009,-0.0085268126343086125,0.0090402629098158844,0.59734320557491294,0.56013473432034833,-0.0094410220498091692,0.50587979094076652,-0.0013282869385828813,0.22993613829597609,0.082408220856996478,-0.010356289860297491,-0.0066851745043511775
20220105,4593,4594,4593,0.99978232477144102,0.99979553661597043,-0.021500475482970478,0.019044410860998413,0.69801872414543875,0.71464240369227094,-0.020492512731571155,0.57435227520139343,0.0091784509337522018,0.1269353935544956,0.084786078771744502,-0.019037435559348847,-0.024059635389352903
20220106,4595,4596,4595,0.99978241949521318,0.99982071795907945,-0.0071517297891580114,0.0072928921420560081,0.61001088139281823,0.5824557686713242,-0.010546540959512006,0.51077257889009797,0.0054874354325887328,0.2175301247371558,0.073595086864109233,-0.0058067485007675381,-0.0085943868087639368
20220107,4598,4599,4598,0.99978256142639699,0.99983201936507948,-0.015563941429377896,0.013892719632840099,0.63875598086124397,0.61860194121214607,-0.016246800860104202,0.52892561983471076,0.010965971763212467,0.08453382457267794,0.12451661726930219,-0.013647107894803381,-0.017475612521550273
20220110,4597,4598,4597,0.99978251413658115,0.99989151759606776,-0.0088802737908798505,0.0097941181482234258,0.64694365890798344,0.58404307635475616,-0.01367436381511616,0.56058298890580815,0.00077501436052091442,0.27859152713321023,0.076954284312221774,-0.0059015700566220526,-0.011987225966147463
20220111,4600,4601,4600,0.99978265594435989,0.99990339896513925,-0.017039146999272167,0.018182904840549685,0.67760869565217396,0.64727647274582067,-0.018246258507139183,0.58347826086956522,0.0035373181912104045,0.1365227349987729,0.10750586566947846,-0.016020111614590698,-0.018075632813023473
20220112,4602,4603,4602,0.99978275038018682,0.99992916209051974,-0.0015425431997566031,0.0050217311278032816,0.61603650586701431,0.51516638593595265,-0.011464338733397561,0.53368100825727949,0.00044364599399179176,0.27781588521955064,0.044606183900230363,0.0041778623435505804,-0.0076487806475805387
20220113,4603,4604,4603,0.99978279756733279,0.99987077373584954,-0.02533579962060219,0.023284930687188916,0.70845101021073209,0.71219365914975119,-0.021430764756724247,0.62307190962415815,0.0041672817217294107,0.13889240056144947,0.11313911729958769,-0.028954652704197049,-0.021594361333663509
20220114,4603,4604,4603,0.99978279756733279,0.99991777202151566,-0.013167832787650545,0.014874903233176414,0.66152509233108847,0.60508312262946073,-0.018216808276819364,0.56550076037366936,0.0012054353193555658,0.16740195130621083,0.070374776557743698,-0.0079789397901966659,-0.018377428884194261
20220117,4604,4605,4604,0.99978284473398482,0.99989231498328757,-0.0025018581684526984,0.0040159731373236029,0.60621198957428324,0.5318215069582154,-0.010230219846167439,0.52888792354474368,-0.0047943551046041744,0.28732166259421515,0.04826875650657491,-0.00026072276318425393,-0.004743191728912308
20220118,4608,4609,4608,0.99978303319592099,0.99991401900339394,-0.013483670832059924,0.010598841197827145,0.60047743055555558,0.60113307153080653,-0.010714624901795335,0.47005208333333331,0.011699038762735149,0.16190780091727552,0.081493647160554142,-0.014208954483275939,-0.012745117525759807
20220119,4607,4608,4607,0.99978298611111116,0.99989932162376371,-0.017456939762605071,0.017060868656466242,0.66572606902539611,0.64454704860159417,-0.017685489602560611,0.57998697634035168,0.0075149763166760357,0.17434439292182616,0.077093685445309687,-0.019161086115833323,-0.015610169596197475
20220120,4608,4609,4608,0.99978303319592099,0.99992258460595063,-0.014306128210366479,0.013166407123346189,0.67426215277777779,0.63096519914035354,-0.019285678140282956,0.54991319444444442,0.0087808815498899191,0.1143988321595128,0.10175515913336454,-0.0060684947455058149,-0.022986440552168658
20220121,4609,4610,4609,0.99978308026030371,0.99991124941433951,-0.024892802153519696,0.023628760511398679,0.70926448253417229,0.69719809859147874,-0.022582555507474889,0.62421349533521375,0.0067911726937251969,0.11414277707847047,0.08633757544653782,-0.025334833443173187,-0.024394878462086798
20220124,4612,4613,4612,0.99978322133102104,0.99993362507007177,-0.0096642269426620159,0.011132606377739909,0.63768430182133562,0.57480852285486206,-0.013823687530014143,0.52341717259323506,-0.000109801920982186,0.18689862439816518,0.071483482447784963,-0.0042475371011893503,-0.016028077499963336
20220125,4612,4613,4612,0.99978322133102104,0.99988971637159363,-0.033646010957961492,0.030541858448223241,0.75043365134431916,0.76805577292557525,-0.030337442073830354,0.66001734605377271,0.0086741963676884443,0.03481087325566451,0.14854941488840756,-0.034285969887828407,-0.033006019890007961
20220126,4613,4614,4613,0.99978326831382747,0.99993776304447335,-0.0047944279625577579,0.0042992245793262024,0.62193800130067201,0.56602759845611994,-0.011317148114404135,0.50401040537611097,0.0063748752287024471,0.25489025763340023,0.073611048688705577,0.0018764704380745112,-0.012568482292030654
20220127,4619,4620,4619,0.99978354978354977,0.99993437658706863,-0.020689909100038571,0.017682128926896492,0.6696254600562892,0.67544046176637229,-0.018086065300126863,0.54427365230569391,0.0070136642029871264,0.036159490969290269,0.22121856466597348,-0.018883017590566691,-0.022798843785189035
20220128,4624,4625,4624,0.99978378378378374,0.99993095338491322,-0.0097845147936228265,0.009876791608326432,0.60618512110726641,0.60726262436410416,-0.0091919668469252497,0.48118512110726641,-0.0014846450355802954,0.22843189918055387,0.14745472401199836,-0.011518596725473042,-0.0076425637035220026
20220207,4624,4625,4624,0.99978378378378374,0.99992605652462607,-0.00134121846541546,0.00034568832630335085,0.51665224913494812,0.49752084845177363,-0.0016059808840643295,0.36894463667820071,0.0089849790388735664,0.26805870497910123,0.07684343107187043,-0.001271857414967915,-0.0014211927244362588
20220208,4623,4624,4623,0.99978373702422141,0.99992439733005545,-0.0074895812272287639,0.0078223830895261977,0.57213930348258701,0.56888319978346324,-0.0058281416537400554,0.45598096474150984,0.0040271521126704285,0.27190709869533336,0.059961981042675382,-0.0095004605071535055,-0.0050853965029852757
20220209,4625,4626,4625,0.99978383052313013,0.99993967528700134,0.0074003864229348938,-0.0036319315942888292,0.50270270270270268,0.43847513146869305,-0.00027928698738705814,0.39156756756756755,-0.0024938329473038166,0.27843380999629852,0.067461872868968917,0.013774466902145099,2.4679836666290654e-05
20220210,4628,4629,4628,0.99978397062000435,0.99992633169384881,-0.010376439859081033,0.0096860562559066259,0.59766637856525495,0.59552046750344534,-0.0097606379720406901,0.48746758859118411,0.0059161391799784756,0.1975656971101698,0.091997010348559699,-0.0096316656552253143,-0.01132764468678998
20220211,4628,4629,4628,0.99978397062000435,0.9999248047417918,-0.015547905437816862,0.016340538118301436,0.68236819360414869,0.62995542515750957,-0.018923014085117488,0.58297320656871221,0.0071876204972428168,0.078240825720126347,0.12463198368090118,-0.010733518866948469,-0.021624603485193197
20220214,4629,4630,4629,0.99978401727861776,0.9999345394822382,-0.01775589099009248,0.017837325447121855,0.65024843378699504,0.65886459153747812,-0.014733866038509957,0.5260315402894794,0.00023705624666225597,0.17387152399972011,0.070044929573880657,-0.018117791974712628,-0.017295560046659973
20220215,4631,4632,4631,0.99978411053540583,0.99994661431580578,-0.0015570954759787676,0.0035396528103604883,0.53249838047937814,0.51417607130024823,-0.0032479085158772757,0.41546102353703301,0.00050013107413236953,0.194331046530442,0.048693935406983212,0.0016521472992448464,-0.0056363125046660183
20220216,4633,4634,4633,0.99978420371169618,0.99995011953602075,-0.0010566949448173628,0.0043023237366437515,0.55989639542413128,0.50506233576537085,-0.0046892515617681235,0.463846319879128,0.0013622092603901177,0.26218934613975703,0.067058432613543079,0.0010095865826627837,-0.003439594169828536
20220217,4633,4634,4633,0.99978420371169618,0.99994678414925808,-0.0033328021626059892,0.0070976664076541855,0.59464709691344697,0.52216071205504488,-0.0098669959673580686,0.48435139218648826,0.0028339043085236701,0.14251666672287225,0.067347638300967391,0.0035620271772462673,-0.011555113723824929
20220218,4636,4637,4636,0.99978434332542587,0.99994968536541229,-0.0032784168769043271,0.0057554013494726967,0.58218291630716135,0.54347617687840777,-0.0074410175104241494,0.48576358930112168,0.0028160130589608584,0.25098643130744092,0.071538712944935925,-0.00078145759975668512,-0.0061783677294960258
20220221,4636,4637,4636,0.99978434332542587,0.99994695462138372,-0.006211948817725777,0.0069590480059945172,0.61065573770491799,0.56621262134464456,-0.010278611672276221,0.51660914581535811,-0.0018287579573362635,0.29531448221627787,0.062174442356800912,-0.0052314686197401919,-0.0072936903562045617
20220222,4637,4638,4637,0.99978438982319962,0.99994210629350111,-0.021669306802078129,0.020847543509966905,0.70562863920638341,0.67884435168940038,-0.021843390359497495,0.60987707569549277,0.0035818842544913902,0.1301243161693991,0.077078394445993306,-0.019802190942668309,-0.023867481316510831
20220223,4638,4639,4638,0.99978443630092695,0.99991555229376694,0.0034230225293976385,0.00015613244054087571,0.51746442432082795,0.45856843873199954,-0.0015082362477492363,0.42130228546787407,-0.001109064260061709,0.24613449941872906,0.036146567600533565,0.0061210722624740971,0.00025238415585941926
20220224,4639,4640,4639,0.99978448275862064,0.99987200543676757,-0.032379135441665478,0.030029179778701759,0.75231730976503552,0.76436726698682556,-0.028024881982146511,0.67579219659409351,0.0097406249393546147,0.10454667317169206,0.084837799493434715,-0.034279939531053814,-0.030438392159805591
20220225,4639,4640,4639,0.99978448275862064,0.99990570798658784,-5.244210064969499e-05,0.0037180618124560269,0.56822591075662854,0.49036898834299492,-0.0058196501953919283,0.46734209959042899,3.7069842577637544e-05,0.22956697485585861,0.065051137387462182,0.0037515353371292944,-0.0044430757718176292
20220228,4640,4641,4640,0.9997845291962939,0.99991806146568496,-0.0084156875351990533,0.0094741497492111838,0.67478448275862069,0.57043370490507606,-0.017149708715822692,0.56056034482758621,0.002916498651934574,0.23652930286937127,0.055673057564195612,-0.0014575292114834086,-0.016550350654308422
20220301,4641,4642,4641,0.9997845756139595,0.99991413513015948,-0.0082705950011346674,0.007105089113418543,0.58306399482870075,0.54587760590421175,-0.0080475827255508635,0.46778711484593838,0.0055122768457360419,0.22632547734157862,0.061978576850432759,-0.0089790060733490433,-0.0073789809410887072
20220302,4640,4641,4640,0.9997845291962939,0.99993291070151324,-0.0096726127261752889,0.0099233647046379474,0.63103448275862073,0.5896079115763192,-0.01218512929835321,0.52629310344827585,0.0043100802449127836,0.190063746715501,0.073401650057728682,-0.0092759117298293267,-0.010134593378878579
20220303,4640,4641,4640,0.9997845291962939,0.99993219397981459,-0.015911222478418745,0.013690331842436836,0.62370689655172418,0.61905398065167871,-0.011714430371458001,0.50754310344827591,0.0099865995619182121,0.17150524142182091,0.073656095204892164,-0.017464098370348711,-0.014185831676781762
20220304,4641,4642,4641,0.9997845756139595,0.99992781269893927,-0.027980613055039474,0.023949590922940599,0.67269984917043746,0.74136353097787056,-0.018877361710969622,0.56582633053221287,0.0062754158299765384,0.12568947672900685,0.077610600818579387,-0.033514202022520936,-0.021843223295109754
20220307,4642,4643,4642,0.99978462201163043,0.99994315895131902,-0.024919994209882772,0.02293077362874843,0.71736320551486432,0.71953678275359856,-0.022697291698063945,0.61805256355019389,0.0085007148722131727,0.10415554608218913,0.098364904521378818,-0.026444297087289344,-0.023113073611892614
20220308,4640,4641,4640,0.9997845291962939,0.99992575786883797,-0.024269877411501849,0.021276477794273645,0.72284482758620694,0.70619473909403374,-0.022419184147329546,0.60969827586206893,0.0080951900384518098,0.068616382830052058,0.13000710747406286,-0.02445111915853046,-0.024055381810580395
20220309,4639,4640,4639,0.99978448275862064,0.99992319129495855,-0.015807176971458288,0.015622683190449184,0.72860530286699721,0.68478877941317107,-0.021590962628710811,0.61457210605733992,0.0034920695333315824,0.17276386530476034,0.089778885081480839,-0.011992087431901121,-0.020139055991580196
20220310,4641,4642,4641,0.9997845756139595,0.99994053024885354,0.0066395265670569853,-0.0021525537567342445,0.56194785606550313,0.44155925477593877,-0.0054416111826785917,0.45313510019392372,0.00041961806749308498,0.23993498225328261,0.062105232793097744,0.013915426077383202,-0.0023776229832902112
20220311,4644,4645,4644,0.99978471474703978,0.99995091186123131,-0.0091143086987571665,0.010558997982061733,0.65762273901808788,0.60546030909396031,-0.014479265449299039,0.56567614125753662,-0.00087321388157155476,0.26499715958940018,0.068077749626189732,-0.0068879153086609827,-0.011820493867608228
20220314,4649,4650,4649,0.99978494623655911,0.99995025080277722,-0.025686910689756239,0.02157193351378385,0.68724456872445683,0.74798512190143029,-0.01779739868944627,0.54334265433426543,0.0063048222357233938,0.1007569722394413,0.12759198818264611,-0.028990022373565696,-0.021563801970820213
20220315,4653,4654,4653,0.99978513107004729,0.99994193096440831,-0.026794582503075738,0.022961437612534146,0.75392220073071137,0.78295229337715178,-0.024196095660120955,0.60756501182033096,0.001932641696358546,0.0610100867740518,0.12437526271943401,-0.027115116655007151,-0.026415094293788979
20220316,4654,4655,4654,0.99978517722878624,0.9999490505136216,0.0084182197149968059,-0.0021773613527094724,0.57821229050279332,0.43655618695108062,-0.0063391951599933308,0.46991834980661795,-0.0011541881373768872,0.32700886054590766,0.010239770687363888,0.017704220083761324,-0.0035688950242563282
20220317,4656,4657,4656,0.99978526948679403,0.99995699537030047,0.0018537476234724857,0.0036891291851953662,0.55262027491408938,0.49234669322978042,-0.0044061178725688811,0.44909793814432991,0.00058342201321610497,0.28781918212953483,0.064963115530332266,0.0042030966833179742,-0.0012422113280759891
20220318,4658,4659,4658,0.99978536166559351,0.99996415381666959,-0.0046468090789401955,0.0070684425799338304,0.56376127093173034,0.54975706035026173,-0.0053592538325390538,0.47896092743666807,0.0023362200894085912,0.27640723789372218,0.081856016149936095,-0.0065944795059009144,-0.0022159713427160363
20220321,4659,4660,4659,0.99978540772532187,0.99995795031543744,-0.0064276593197628443,0.0061424362761013434,0.62159261644129638,0.57454545919978861,-0.010208273171876711,0.49216570079416183,0.0012699532364406057,0.29055719796761309,0.049322441649459155,-0.0051696717102468802,-0.0078690041891434827
20220322,4665,4666,4665,0.99978568366909559,0.99995531495238255,-0.012698979082678159,0.012087955630894749,0.61736334405144699,0.642606981454938,-0.010722465255892615,0.51768488745980712,0.0022895333319585282,0.1802552016651229,0.070336817604781249,-0.013985200807856287,-0.011174294549607363
20220323,4668,4669,4668,0.99978582137502681,0.99991165739760413,-0.0074584079681383692,0.0088869312366576213,0.57412167952013715,0.57836019634837921,-0.0073322035509743328,0.47129391602399312,0.0021302806624455784,0.19857650060429549,0.066035570840929092,-0.0075633086956646087,-0.0073371130081882558
20220324,4667,4668,4667,0.99978577549271641,0.99994286494517104,-0.012990043042112973,0.013792807027543498,0.65695307478037279,0.6256537065701735,-0.017373072524490173,0.56374544675380334,0.0037336367088164589,0.123788683760982,0.08291416058744365,-0.0099345919814903157,-0.016595891996169898
20220325,4667,4668,4667,0.99978577549271641,0.99994525037227366,-0.019577793664573729,0.019554620624313124,0.6368116563102636,0.68890074872701801,-0.013012574821796689,0.54424683951146346,0.0033842232082224241,0.12849366337737408,0.093949470420742351,-0.025607356402433775,-0.012415736982158464
20220328,4669,4670,4669,0.99978586723768736,0.99995499091231621,-0.015874997721934774,0.013182235593255369,0.6571000214178625,0.65470534415732673,-0.013999710892994066,0.52987791818376528,0.0061874541572901672,0.16139632362721731,0.067807791873190609,-0.017681135911986601,-0.01373617264562222
20220329,4672,4673,4672,0.99978600470789647,0.99995121349501082,-0.015754798820414067,0.014526121987419238,0.65346746575342463,0.65260615379355214,-0.015780308455298472,0.53210616438356162,0.004872836615195995,0.16354709428576217,0.075441144738593577,-0.013673406631371433,-0.018264650508838336
20220330,4673,4674,4673,0.99978605049208391,0.99996015862916021,0.0054239352444367941,-0.00086556848542047177,0.52450246094585917,0.45220602499900747,-0.00222437607603828,0.41515086668093304,-0.0017373117535655442,0.26547631636318431,0.02423648884374045,0.0091212516529689276,0.0007343628779940682
20220331,4669,4670,4669,0.99978586723768736,0.99994472188235106,-0.018119189825437976,0.017170862578700014,0.65088884129363889,0.66836237776939567,-0.014404122064577548,0.56628828442921397,0.003157793966800557,0.166232840828063,0.073067475373078131,-0.019915134916263944,-0.015939789058951215
20220401,4669,4670,4669,0.99978586723768736,0.99995777119107776,-0.0035775361558833714,0.0057886689643731684,0.56457485542942809,0.52674656796107011,-0.0062810905476634628,0.44099378881987578,0.0078857489669153687,0.17027285756808172,0.069932525201432047,-0.0005312804423584504,-0.0071927862097840621
20220406,4668,4669,4668,0.99978582137502681,0.99994797971394644,-0.0093729173608327471,0.0094832474467820317,0.62467866323907451,0.59419331059262515,-0.010765154785707692,0.51778063410454156,0.0043769681952785869,0.24348178433300738,0.0769612208258348,-0.0099800376986029192,-0.0087042358327113854
20220407,4669,4670,4669,0.99978586723768736,0.99990744987588231,-0.020741245863782714,0.017808227319763587,0.657528378667809,0.68626707073715376,-0.017353438849100285,0.53116298993360467,0.0066635278435905818,0.079855597838485726,0.13750620403253147,-0.01952819111081569,-0.022033063852921732
20220408,4670,4671,4670,0.99978591308071074,0.99990665944422319,-0.0093403202182363171,0.009117199651243588,0.65396145610278378,0.59475690940247372,-0.015027875529268606,0.52633832976445394,0.0082411410804948734,0.17526144647997399,0.06893238312833537,-0.0034155835200946321,-0.016004532818292828
20220411,4670,4671,4670,0.99978591308071074,0.99993814314689222,-0.032868769605488041,0.028029764128772353,0.74111349036402574,0.77411054841670979,-0.026139512873107291,0.63554603854389724,0.0078361198314744265,0.087591944179726544,0.090640696719798797,-0.035905555997194104,-0.029413832962742748
20220412,4675,4676,4675,0.9997861420017109,0.99993611695270168,-0.0058392118289338855,0.0082576572203580997,0.59379679144385022,0.59006825350062353,-0.0079171329936331622,0.49112299465240644,6.3292247578509292e-05,0.31980600672171966,0.03957719060894889,-0.0058146592228933173,-0.0058674682065325339
20220413,4679,4680,4679,0.99978632478632479,0.99995830671086317,-0.015531624649385909,0.015846724023946438,0.65505449882453515,0.63541253110584606,-0.015288063347295726,0.54840777944005126,0.004974033051759098,0.098927391159845821,0.13036196271832295,-0.012338406807742612,-0.019259479819850996
20220414,4680,4681,4680,0.99978637043366803,0.9999478429066414,0.00066843550889923134,0.0017483100054101052,0.54487179487179482,0.49023102818908304,-0.0042593447379831867,0.4235042735042735,0.00018340369349041739,0.24461637365606684,0.030311869333348212,0.0045176262536282073,-0.0042120353821045627
20220415,4677,4678,4677,0.99978623343309103,0.99990106152979008,-0.021128439518974803,0.019871631277192488,0.68227496258285225,0.69577719952777206,-0.019484880339438002,0.59033568526833435,0.0067982335486824093,0.12156173411205778,0.081758217880884734,-0.021227952923030077,-0.021008745894635202
20220418,4674,4675,4674,0.99978609625668446,0.99992575549420548,-0.012413321403843528,0.012969367318236906,0.61039794608472397,0.6162124331430926,-0.010841537556486334,0.5160462130937099,-0.00012583965514886136,0.18384217660780883,0.054438191621066695,-0.01457153928916019,-0.0098130527352539125
20220419,4680,4681,4680,0.99978637043366803,0.99991453813510078,-0.010431705537873334,0.01083352593475162,0.60491452991452987,0.62524019342009307,-0.0086749387780960217,0.48247863247863249,0.0008215856640692229,0.22740087941568723,0.068155872065413042,-0.011551658211052538,-0.0091012795163203444
20220420,4683,4684,4683,0.99978650725875318,0.99992057459453731,-0.020977547774304325,0.01923463746147306,0.66026051676275888,0.70153401800415982,-0.01431535029071453,0.54601751014307065,0.0043127412049933228,0.11439738494205634,0.11366235889493805,-0.0243832098595009,-0.017125986372313672
20220421,4688,4689,4688,0.99978673491149495,0.99992766393934929,-0.025485904419760695,0.022657344413265633,0.72546928327645055,0.77741788666506451,-0.022664524829922948,0.60686860068259385,0.011100529031670135,0.0797664997391999,0.12199997925736858,-0.024180799211362878,-0.026865473134829957
20220422,4691,4692,4691,0.99978687127024723,0.99994922186008073,-0.0058547881073049302,0.0081048434120191137,0.61458111276913241,0.58690392569311689,-0.010290713890751063,0.50181198038797703,0.0075476768311199868,0.13869704345683348,0.10821869216451194,-0.00098641979266050526,-0.011023823716846357
20220425,4692,4693,4692,0.99978691668442365,0.99989505211634566,-0.033174857083769403,0.032270810884262521,0.7847399829497016,0.81317233906320896,-0.030569278296941456,0.6892583120204604,0.006766404886526238,0.025073288008073895,0.13866402094883273,-0.033243885354969208,-0.033102492041960814
20220426,4690,4691,4690,0.99978682583670864,0.99990532376464414,-0.016224310920092008,0.017962509640561442,0.71727078891258,0.67008399636096716,-0.018303728826391086,0.62004264392324093,0.0012879219876027193,0.12413571281861832,0.13394869665915529,-0.011779047895177927,-0.021176367043941373
20220427,4686,4687,4686,0.99978664390868355,0.99991436537760536,0.0051688011631976236,-0.000955511957349426,0.55121638924455829,0.4373292445054946,-0.0040209568019435697,0.44814340588988477,-0.0031160418218837875,0.3047437623360511,0.019961867516243573,0.011371176490605098,-0.0022779040925370898
20220428,4679,4680,4679,0.99978632478632479,0.99974909306939208,-0.0086294348417500361,0.0083406183581749855,0.65056636033340454,0.58871564879149507,-0.013245423795305756,0.54456080359051084,0.0069860360880629399,0.1804441619917245,0.10315932542393226,-0.0046568787163478445,-0.013835274055152932
20220429,4679,4680,4679,0.99978632478632479,0.99979165839433171,0.012423635703046654,-0.005213670862155473,0.46868989100235092,0.36052362010448052,0.0022065011428850623,0.39410130369737123,-0.0037188474963389499,0.24614273064020983,0.022388946629696527,0.015638343133647037,0.0083356631842023028
20220505,4626,4627,4626,0.99978387724227358,0.99983551225604317,-0.005515958009827366,0.0046839936375816862,0.55642023346303504,0.57140306533628027,-0.0045525369509496474,0.43320363164721143,0.00094979810465638942,0.32688837217062361,0.092468870992010746,-0.0085409131870872786,-0.0017786556930328822
20220506,4659,4662,4659,0.99935649935649939,0.99983359476393807,-0.01991178470404734,0.018233078234725218,0.67160334835801672,0.70191305225903955,-0.015013496625769516,0.55484009444086713,-0.00051602039852320647,0.13622017646093354,0.12598473469455712,-0.024916766533588812,-0.013913088949487609
20220509,4660,4661,4660,0.99978545376528638,0.99982924526938366,-0.0062549947520745231,0.007531615589894936,0.5564377682403433,0.58489713363731333,-0.0049264040013278108,0.44227467811158799,0.00071224539228968362,0.29924565301493289,0.053689619273004446,-0.011145597142210481,-0.00050788693269247353
20220510,4663,4664,4663,0.99978559176672388,0.99982211716286784,0.0016805854689532366,0.0017664646875936271,0.49646150546858248,0.47613667380006902,0,0.38473085996139822,-0.0022301785388431808,0.29173277994157937,0.053747584225460311,0.0011056644306084234,0.0023718309868655725
20220511,4663,4664,4663,0.99978559176672388,0.99979288912847231,0.0043703345619611903,0.0011719045020250265,0.53227535921080849,0.44295715934784258,-0.0022870156609920002,0.42118807634570021,0.0014032226806542022,0.14502356435880306,0.083694888362795192,0.0097314712605987997,-0.0021630111091415585
20220512,4664,4665,4664,0.99978563772775997,0.99984050121737866,-0.014518421106103923,0.014181486811363424,0.64451114922813035,0.66344391675706682,-0.011968971843713021,0.54416809605488847,0.00063733418887931131,0.25621871931132861,0.065193449380974905,-0.018308938522780156,-0.0099138236676122263
20220513,4666,4667,4666,0.99978572959074352,0.99985318836256654,-0.0046212739801425318,0.0065499940401118747,0.60351478782683243,0.56302240615048704,-0.0094017050041718363,0.50128589798542644,0.0048560909642744133,0.21763779823472923,0.050062583104803833,-0.0040205397844016097,-0.0053371472005464687
20220516,4665,4666,4665,0.99978568366909559,0.9998333152819906,-0.014554106293276166,0.013296195030510157,0.67031082529474817,0.66316270257232868,-0.015591927320742415,0.5695605573419078,0.0034077928514013034,0.21474673644215836,0.054417086258838315,-0.01487286770926584,-0.014183133941788295
20220517,4667,4668,4667,0.99978577549271641,0.99972895633314307,-0.0057865215151363131,0.0068930152759141428,0.63445468180844222,0.54385364675361603,-0.012053000460428705,0.5307478037283051,0.0040571050725443656,0.18438247514460951,0.043315526771555569,-0.0016564752093722874,-0.010978033000014773
20220518,4666,4667,4666,0.99978572959074352,0.99972660847317052,-0.007603420402346274,0.0088322040457303221,0.59815687955422203,0.60223392200447601,-0.0085761713001220249,0.50428632661808825,0.0030933828397230528,0.18079314137539426,0.07559088743671076,-0.0088421106458349517,-0.0061921364492311375
20220519,4664,4665,4664,0.99978563772775997,0.9998332861288195,-0.0044384526645517815,0.0084337816625929627,0.64922813036020588,0.54805297286065147,-0.013309854103893733,0.57075471698113212,-0.00036686857809806357,0.22406366541482386,0.048647095556364393,0.0014190884800904758,-0.011460974860197343
20220520,4669,4670,4669,0.99978586723768736,0.9998277530881754,0.0025798353820124013,0.0015126491928660756,0.5356607410580424,0.45346039401102284,-0.0029883818939179609,0.42107517669736561,0.0046620054019691302,0.23858545456305633,0.039022299411860299,0.0075410283226145227,-0.0037558939220092465
20220523,4668,4669,4668,0.99978582137502681,0.9998722324817827,-0.0087781317570902965,0.0078858406899238679,0.61760925449871462,0.60149727800596442,-0.010032795351205033,0.49700085689802914,0.0011546770703489244,0.30053476736014734,0.046676107041063793,-0.0092897876360316534,-0.0081837465624697275
20220524,4669,4670,4669,0.99978586723768736,0.99981064473132475,-0.031042020246631032,0.028663955018732368,0.76697365602912826,0.81078215199815962,-0.027075509380279045,0.6712358106660955,0.0041614220299679844,0.050142483042882692,0.0972139708285161,-0.032532482988412395,-0.029455234681165818
20220525,4673,4674,4673,0.99978605049208391,0.99987308620840698,-0.0022329345452998736,0.0042272603462597562,0.58399315215065273,0.55526374154434577,-0.0068718457564196766,0.47678151080676223,0.0040715676514837583,0.35196517016344331,0.034209567378476108,-0.0031811633924390854,-0.0011382275933852848
20220526,4679,4680,4679,0.99978632478632479,0.99971093228529195,-0.0055454542385473277,0.0077559969075761152,0.60910450951057915,0.58268905567076501,-0.0092222557259527011,0.5142124385552469,-0.0018193051187505305,0.23859037684786258,0.061658072279677623,-0.0038327054494926597,-0.0074900538803155895
20220527,4678,4679,4678,0.99978627911946993,0.99970465596402569,-0.0084940011111825277,0.0095737146464123894,0.6205643437366396,0.60466019717599151,-0.0099839791058721882,0.51090209491235572,0.0039679566588499502,0.19058609716054925,0.071072586833072993,-0.0062556298457932136,-0.011027309540011597
20220530,4681,4682,4681,0.9997864160615122,0.99967178411507318,-0.0051168370465731654,0.0060551150055131791,0.608844264046144,0.55513800326120721,-0.010355820568266932,0.50523392437513348,0.0011401010286932432,0.23730038672722087,0.042616845540414477,-0.0032076174994473084,-0.0072465907278886719
20220531,4687,4688,4687,0.9997866894197952,0.99979386724941977,0.0026261036235638554,0.0019429126903281154,0.55323234478344352,0.47394972395330109,-0.0047542133072897112,0.46511627906976744,-0.0004535463776603162,0.2265775739172067,0.034363639958770169,0.0065044261492962401,-0.0017839866136642819
