trade_date,contract_rows,P_contract_rows,P_volume,P_amount,P_interest,C_contract_rows,C_volume,C_amount,C_interest,near_put_interest_share,far_put_interest_share,near_interest_share,put_interest_term_spread,matched_put_interest_growth,matched_call_interest_growth,matched_interest_imbalance,matched_contract_rows,matched_prior_interest_coverage
20230712,102,51,677146,21507.5762,987005,51,822078,32444.781299999995,1308915,0.41696775483551252,0.45451187595424436,0.65567310707690163,-0.037544121118731844,0.042347392455006093,-0.019221950473861205,0.028819964636897025,102,1
20230713,102,51,1028770,25843.640700000004,1052866,51,1183443,48925.447700000004,1175438,0.47255601132424446,0.47239413760400473,0.63280055145078951,0.00016187372023973579,0.066728132076331936,-0.10197530015318031,0.086822711592738425,102,1
20230714,102,51,545843,14810.788199999999,1092407,51,645039,25185.258599999997,1188084,0.48301406246394174,0.47231203719162768,0.62704785943027186,0.010702025272314064,0.037555586370915196,0.010758542772991856,0.012069717596880856,102,1
20230717,102,51,714245,22604.474799999996,1019501,51,745217,22744.0262,1290768,0.42792559500699212,0.46198648496601386,0.60760153904155745,-0.034060889959021734,-0.066738861980928349,0.08642823234720777,-0.076996576614422066,102,1
20230718,102,51,627288,19537.223499999996,1041806,51,694882,23364.645300000004,1356059,0.42029516681821361,0.45540791084164373,0.59623873737679145,-0.03511274402343012,0.021878350290975682,0.050583063726401645,-0.018606491278721222,102,1
20230719,102,51,738697,23423.068199999994,1082386,51,805290,26870.026400000002,1366797,0.43190773538862881,0.45602404079316555,0.58410539351285717,-0.024116305404536742,0.038951589835343622,0.0079185345180408824,0.01244523774274198,102,1
20230720,102,51,1055420,33128.6348,1074785,51,1199681,42806.436299999994,1395550,0.4186026124955432,0.4551717692897303,0.5495108962954417,-0.036569156794187097,-0.0070224485534735297,0.02103677429786574,-0.014843317138817312,102,1
20230721,102,51,1107908,35541.175799999997,1049622,51,1229990,41801.115099999988,1360573,0.42226673292819622,0.44837456837525635,0.49341526308037315,-0.026107835447060135,-0.023412124285322182,-0.025063236716706676,0.0039727405392386049,102,1
20230724,102,51,801100,27618.0952,1013641,51,944912,27340.588100000004,1383228,0.41314153793555569,0.44861720614682876,0.72486523043186757,-0.03547566821127307,-0.034279959833158985,0.016651072746556046,-0.02432832198224625,102,1
20230725,102,51,1542438,36932.715600000003,1107574,51,2186226,94448.757899999997,1078647,0.52562890317202937,0.46173981073175829,0.7024038283412336,0.063889092440271078,0.092668903487526655,-0.22019580286113352,0.16626440577269763,102,1
20230726,104,52,716930,20154.779700000003,1111438,52,1068961,40868.934600000001,988328,0.55938399731243249,0.46358438862740459,0.68612788282122861,0.095799608685027904,0.0032602787714410054,-0.094167044454766022,0.048112244827947404,102,1
20230727,98,49,802867,27709.476299999998,840234,49,934781,46524.489600000001,863426,0.51112032698712428,0.46644853374600143,0.59869868400972026,0.044671793241122859,0.11211124928614508,0.10667742159937532,0.00080758818246773247,80,0.72652381265340993
20230728,98,49,1613141,49818.103899999995,1008052,49,1825852,103339.27639999999,846923,0.58236161325729874,0.48035748085327579,0.61834849526273938,0.10200413240402295,0.19972769490403863,-0.019113392462121827,0.10819118838265851,98,1
20230731,108,54,1323205,46624.980100000001,1106222,54,1714286,98499.5098,976668,0.558606470351523,0.48076243736481128,0.646640965197394,0.07784403298671172,0.09333843889005726,0.055267125818994171,0.025489831399345006,98,1
20230801,108,54,864884,33263.097399999999,1117677,54,1014678,48851.018799999998,1052408,0.53289913678037992,0.48139850996743294,0.65319284728478377,0.051500626812946981,0.010355064354171224,0.077549382185143775,-0.030863367724651807,108,1
20230802,108,54,1162559,45649.2696,1049866,54,1308515,59743.485400000005,1195968,0.46377211503805554,0.47445287369025757,0.65353138299624991,-0.010680758652202027,-0.060671374645805541,0.13641097369081193,-0.097402175490821793,108,1
20230803,108,54,876563,34525.7713,1081967,54,1124661,55482.083099999989,1219234,0.46716607747538463,0.47585183438247181,0.65358871302419908,-0.0086857569070871721,0.030576283068505884,0.019453697757799541,0.0039339505947456489,108,1
20230804,108,54,1205940,46310.062199999993,1119198,54,1940074,97723.055500000017,1253041,0.46931109796751647,0.47652500368062028,0.65640898745868359,-0.0072139057131038187,0.03441047647479082,0.027728065326262225,0.0014879186998441249,108,1
20230807,108,54,648768,26035.811900000001,1101770,54,842094,34131.603900000002,1334229,0.44189340834637508,0.47181207022668753,0.65261438941477401,-0.029918661880312447,-0.015571864853225256,0.064792772143928257,-0.041570853526984419,108,1
20230808,108,54,776976,32916.119399999989,1123624,54,997986,45361.8753,1401628,0.43072704254149907,0.47137652875357794,0.64997948719573329,-0.040649486212078867,0.019835355836517604,0.050515316336251122,-0.018696641501084361,108,1
20230809,108,54,541028,20979.091500000006,1136663,54,712758,32122.161300000003,1466794,0.41901841725971167,0.4690521091268865,0.64865369391543626,-0.050033691867174823,0.011604415712017544,0.046493078049239883,-0.02064229629359763,108,1
20230810,108,54,768949,30843.509900000005,1148956,54,1083796,45745.253000000012,1523109,0.41073537800261584,0.46566826304465053,0.64952387011543511,-0.054932885042034696,0.010814990898797621,0.038393257676265377,-0.016909055920647047,108,1
20230811,108,54,1402056,57927.890600000006,1049361,54,1722690,57843.956500000008,1638717,0.35686442977564475,0.44861485560866604,0.63475353021750114,-0.091750425833021287,-0.086683040951959861,0.075902643868560951,-0.080538085712735283,108,1
20230814,108,54,1327987,59120.423299999995,1035682,54,1604618,49445.389799999997,1737933,0.33158799856834825,0.44149262782852594,0.61951460458643326,-0.10990462926017769,-0.013035552112190181,0.060544926305152139,-0.041998409272349983,108,1
20230815,110,55,1061213,44410.960399999996,1057335,55,1459183,44845.984699999994,1784677,0.33080776221782993,0.43450975463836505,0.60242110167022522,-0.10370199242053513,0.019969450082168078,0.026772608610343435,-0.0093188852814828308,108,1
20230816,110,55,866005,34649.7912,1065780,55,1036092,32849.828600000001,1861487,0.31611483563951437,0.43368049160290006,0.59195386003394979,-0.1175656559633857,0.0079870618110627189,0.043038600262120259,-0.024055141216856226,110,1
20230817,110,55,1135773,46491.142799999994,1094411,55,1374772,41619.401799999992,1909962,0.30961664102510061,0.43629923878016585,0.56855923016216692,-0.12668259775506524,0.026863893111148642,0.026041009150211632,-0.0067790194744790956,110,1
20230818,110,55,924549,37899.785900000003,1091134,55,1201000,36117.625899999999,1912078,0.30599730884764909,0.42830309182992771,0.53129749081982891,-0.12230578298227862,-0.0029943046990573013,0.0011078754446423541,-0.0017950500819971422,110,1
20230821,110,55,1203772,58027.59580000001,1038621,55,1498245,40155.335799999993,1959103,0.27336144406272839,0.4130341956601542,0.47657356047454669,-0.13967275159742581,-0.048126994484637087,0.024593661974040809,-0.033143847320801861,110,1
20230822,112,56,1347181,67066.583599999998,1010878,56,1642319,49445.030200000001,1932195,0.25078123247367989,0.40761161373845517,0.40894228583524772,-0.15683038126477528,-0.027536512356287807,-0.013820610759107612,-0.00050838569528081977,110,1
20230823,112,56,966584,54787.369900000005,925684,56,1130271,35902.662299999996,2001935,0.15999480153963774,0.39537718406022099,0.33641911737832009,-0.23538238252058324,-0.08427723226739528,0.036093665494424734,-0.052643614344598313,112,1
20230824,104,52,592232,28893.559799999999,827340,52,812997,36101.705800000003,1243926,,0.39943686614852947,0,,0.063542176580254753,0.04451527658589078,-0.0017918250363409501,86,0.66358088262167991
20230825,104,52,694896,34665.403999999995,859928,52,800002,38502.572899999999,1290038,,0.39997283677974443,0,,0.039388884859912487,0.037069729228265992,-0.0065293400268241746,104,1
20230828,104,52,1178131,59158.229000000007,930822,52,2227200,125276.08370000002,1357118,0.3796134047379221,0.52808884312295301,0.81663592576728405,-0.14847543838503091,0.082441785823929442,0.051998468262175225,0.0017739815420336879,104,1
20230829,106,53,858852,39223.758799999996,956221,53,997422,52235.07420000001,1403676,0.3800552219542116,0.51143273442309312,0.80863656337543544,-0.13137751246888152,0.027061027779747362,0.032313328686230672,-0.0081575565792809251,104,1
20230830,106,53,526072,23521.986999999997,960434,53,685610,29871.491399999999,1448008,0.37368213432136504,0.50391613966667026,0.80730073632663768,-0.13023400534530521,0.0044058852503762206,0.031582786910939561,-0.017000318234228019,106,1
20230831,106,53,546697,24003.374499999994,958938,53,679166,26045.092199999996,1492574,0.36305487276710352,0.50432495269102473,0.8010407454664713,-0.14127007992392121,-0.0015576291551527748,0.030777454268208462,-0.01912522701397833,106,1
20230901,106,53,532386,19603.8629,970405,53,629998,27497.6476,1460913,0.37195685080001406,0.50418132833735652,0.7945139220784776,-0.13222447753734246,0.011958020226542279,-0.021212348600471401,0.017592408277014349,106,1
20230904,106,53,830342,27344.348599999998,1006122,53,1072779,56024.996299999992,1372362,0.39891354457017725,0.51255760277286466,0.78796746162681774,-0.11364405820268741,0.0368062819132218,-0.060613465688921925,0.051111372514825296,106,1
20230905,108,54,506399,19757.764199999998,996895,54,572546,24762.910400000001,1415557,0.38759659138442443,0.50564500425713887,0.78286573162906459,-0.11804841287271445,-0.0091966978159706281,0.029237183775126387,-0.020759862164302974,106,1
20230906,108,54,503090,19533.066400000003,1006574,54,573272,23515.879300000004,1464642,0.38164207726749155,0.49719912440768221,0.77779603239862483,-0.11555704714019066,0.0097091469011280022,0.034675396328088519,-0.016334418259928072,108,1
20230907,108,54,692378,26888.550999999992,992971,54,822037,29225.364599999997,1512787,0.36975923732809612,0.48471217576196912,0.76932768447711231,-0.114952938433873,-0.013514157925795819,0.03287151399454611,-0.024986889045716765,108,1
20230908,108,54,626963,23780.602500000005,990871,54,633683,21298.052000000003,1579819,0.35758974695168588,0.47636753830666229,0.76544702006076193,-0.1187777913549764,-0.0021148653888180017,0.04431026972072076,-0.027589256424602856,108,1
20230911,108,54,629764,22490.475900000005,1027208,54,782525,29313.674699999996,1573427,0.36780238112717489,0.48080956644072131,0.75947412843401707,-0.11300718531354642,0.036671776649028986,-0.0040460331215158192,0.016621607428355813,108,1
20230912,108,54,328883,12084.093899999998,1043757,54,424852,13620.726400000001,1585516,0.37098602879237463,0.47567825122413088,0.75175343146185281,-0.10469222243175624,0.016110661131922648,0.0076832290281023527,0.0017149657679758981,108,1
20230913,108,54,844174,31797.6008,1041112,54,925189,29712.283599999999,1594221,0.37001620595357726,0.46527105220997145,0.73709698167176596,-0.095254846256394188,-0.002534114741266406,0.0054903261777238454,-0.0043167826239420551,108,1
20230914,108,54,735526,26435.439999999999,1064385,54,805344,29380.656500000005,1607354,0.37292024035745469,0.46681451039759109,0.72877627642520471,-0.093894270040136396,0.022353983048893876,0.0082378791898990167,0.0038477110862270535,108,1
20230915,108,54,974699,33227.669999999991,1056599,54,1093496,38128.833500000008,1662570,0.361004434961612,0.45772709854968124,0.71496034266351227,-0.096722663588069246,-0.0073150222898669187,0.034352109118464258,-0.023580896187838707,108,1
20230918,108,54,766667,26169.040899999996,1099609,54,800306,26257.600899999994,1608126,0.38016963622571293,0.46620753884613497,0.69862634268124468,-0.086037902620422047,0.040706076761382513,-0.032746891860192355,0.03583962600338559,108,1
20230919,108,54,603202,22008.944999999996,1104637,54,713329,23231.322700000004,1608667,0.37991510985067029,0.46501166143448902,0.68032000837355489,-0.085096551583818736,0.0045725344190525909,0.00033641642508111926,0.0016571045541753531,108,1
20230920,108,54,546847,18852.092000000004,1089860,54,622391,19441.615900000001,1630360,0.37117000530629884,0.4570637831168386,0.65676893780650092,-0.085893777810539751,-0.013377245194575232,0.013485078018011186,-0.013441177251056277,108,1
20230921,108,54,904353,33677.176899999999,1047378,54,955545,25869.177000000003,1680687,0.35082981300404714,0.43802455782871325,0.62042143424001994,-0.087194744824666104,-0.038979318444570865,0.030868642508403051,-0.034118196322356277,108,1
20230922,108,54,1399913,44014.024900000019,1123030,54,1627890,52055.469200000007,1512357,0.38841046057465228,0.47586128640114844,0.56862274876517183,-0.087450825826496159,0.072229892168825388,-0.10015547213728672,0.089434086064664881,108,1
20230925,108,54,689787,21142.041200000007,1049954,54,818944,22124.760599999998,1497665,0.39515472234861376,0.49013626730792459,0.82126252002359845,-0.094981544959310826,-0.06507038992725038,-0.0097146374830810456,-0.022153862032407386,108,1
20230926,108,54,636102,23152.449399999998,1009176,54,715498,19315.0952,1531235,0.37502412783033356,0.49431645312869749,0.81369313862993031,-0.11929232529836392,-0.038837891945742387,0.0224148925160166,-0.029183327648286499,108,1
20230927,108,54,850699,30030.002799999998,978820,54,1035925,32001.595000000001,1470714,0.37633204493732614,0.4940531897091362,0.80239465955565425,-0.11772114477181006,-0.030079986048023338,-0.039524305544217576,0.011874062897696476,108,1
20230928,94,47,535366,20251.547700000003,716949,47,663564,24536.645599999996,943323,0.40514064110570736,0.48752242913323601,0.67607416134223786,-0.082381788027528657,0.049820688663389026,0.16855350688972018,-0.068535209972699809,76,0.59501072448882109
20231009,94,47,756252,27744.543099999999,783755,47,1047711,30814.388899999994,1096348,0.39114355844252807,0.47252101957339981,0.68388593603648307,-0.081377461130871742,0.093180965452214867,0.16221909144587804,-0.051930647508360073,94,1
20231010,94,47,597926,22225.161299999996,814906,47,737017,22647.812900000001,1203396,0.37284276143940154,0.47043826446022463,0.68322877349375866,-0.097595503020823093,0.039745838942016318,0.097640530196616407,-0.040368533000585606,94,1
20231011,96,48,579654,20484.348300000001,837066,48,671360,20513.6728,1208443,0.37990364612006827,0.46886543065927316,0.67044584013074493,-0.088961784539204891,0.02548637511565751,0.0040427257527862817,0.0078798911163938789,94,1
20231012,96,48,704679,23295.574499999999,885080,48,870922,29691.116800000003,1176975,0.40333940592414969,0.47815585697223889,0.65404802490719205,-0.074816451048089205,0.057359873653929319,-0.026040119393301961,0.038856832211444682,96,1
20231013,96,48,576513,21379.944100000001,864260,48,658085,18750.034200000002,1266586,0.369424172865704,0.46953559116851673,0.63869655526490421,-0.10011141830281273,-0.023523297329055001,0.076136706387136516,-0.053553857680808704,96,1
20231016,96,48,676246,24805.4015,866488,48,863336,21519.4401,1358514,0.34502446332384051,0.46210165233928352,0.62069472297103556,-0.11707718901544301,0.0025779279383518847,0.072579359001283761,-0.042095956253994891,96,1
20231017,96,48,521747,17779.372000000003,901119,48,651192,19017.742600000001,1386205,0.35035519687063071,0.46236410617489415,0.61068348865311606,-0.11200890930426344,0.039967085522246128,0.020383301165832667,0.0031190983199116226,96,1
20231018,96,48,615606,21330.635299999998,915510,48,774322,19196.573100000001,1440237,0.34152995156323912,0.4550408970233924,0.58507641100678465,-0.11351094546015328,0.015970143787890391,0.038978361786315877,-0.017330732331755361,96,1
20231019,96,48,1589919,76875.130799999999,884815,48,1778053,38924.747199999998,1627569,0.290342318069442,0.42160049136188177,0.52887416891685346,-0.13125817329243977,-0.033527760483227927,0.13007025926982851,-0.092551110114965654,96,1
20231020,110,55,1242158,57736.492999999995,878798,55,1242019,29169.782599999995,1682405,0.27116507599633999,0.41268703995945305,0.4915690009733707,-0.14152196396311306,-0.038591117917304747,0.0316035756394967,-0.034064458299368251,96,1
20231023,110,55,1207317,58579.7811,883538,55,1472024,33516.675500000005,1770132,0.29418261251586447,0.44392399572643354,0.74110797499312275,-0.14974138321056907,0.0053937309825466146,0.052143806039568356,-0.032401570668158672,110,1
20231024,110,55,1184132,56375.652200000004,908311,55,1308145,34023.200700000001,1794349,0.29954309281483216,0.44024644636200944,0.74032397711883846,-0.14070335354717728,0.028038409213865165,0.013680900633399091,0.00020952115372295727,110,1
20231025,110,55,980891,45250.808400000002,908785,55,1282991,37291.366199999997,1769431,0.30371581818200399,0.43599523969363158,0.73080513296911076,-0.13227942151162758,0.00052184769313594131,-0.013886930580394337,0.0093951884439774144,110,1
20231026,102,51,595327,26069.897599999993,810790,51,747856,26497.458499999997,1205218,0.38416019189487388,0.43156559295288044,0.61996331363764434,-0.047405401058006558,0.096234434581462816,0.10546223243546195,-0.023970852145831414,84,0.68077257398208357
20231027,102,51,887794,34210.254000000001,855261,51,1047280,39977.751600000003,1163806,0.41487106755005865,0.43699921583608964,0.60588133033723002,-0.022128148286030991,0.054848974457011063,-0.03436058870677338,0.042600525394740497,102,1
20231030,104,52,549422,22135.9931,892150,52,701685,25553.328100000002,1228060,0.4116028070933922,0.43519977694806772,0.61092533286797057,-0.02359696985467552,0.042958816080705189,0.054410271127662169,-0.013165486831293861,102,1
20231031,104,52,457847,19449.954600000001,914389,52,537984,20135.990599999997,1283714,0.40493152833143348,0.43365633456625269,0.61501804055587928,-0.028724806234819211,0.024927422518634758,0.04531863264009902,-0.015760231297843139,104,1
20231101,104,52,499870,18837.037499999999,916735,52,670486,25892.473600000001,1290522,0.40446601482112715,0.43249322249278993,0.61245881200059626,-0.028027207671662779,0.0025656476619906844,0.0053033619638019058,-0.0020299321733330969,104,1
20231102,104,52,501213,17450.512700000003,932011,52,567153,20722.175799999994,1279414,0.41156638234473591,0.4368806134842883,0.60945679821834342,-0.02531423113955239,0.016663485085657251,-0.0086073697310080719,0.011953297690300676,104,1
20231103,104,52,520330,16695.1492,945264,52,673344,25637.154299999998,1264096,0.42046144414148517,0.43910279117920636,0.60390610855632398,-0.01864134703772119,0.014219789251414415,-0.011972668737406343,0.012919723707564126,104,1
20231106,104,52,618942,19188.276699999995,983838,52,884631,32643.757900000001,1241424,0.43965708072878629,0.44577187851117334,0.59684028217800866,-0.0061147977823870492,0.040807647387396534,-0.01793534668253044,0.027721150016294313,104,1
20231107,106,53,484583,17413.1757,1002609,53,570659,19808.516,1289875,0.43296798386878699,0.44382793860669439,0.59685432919051995,-0.010859954737907407,0.018968570028805556,0.038272983283712897,-0.012965214882562144,104,1
20231108,106,53,617788,23158.244099999996,1006726,53,697044,21854.319799999997,1350662,0.41834664885737527,0.43994997278612208,0.59706123896448104,-0.021603323928746809,0.0041062866980049054,0.047126271925574184,-0.024719910804175734,106,1
20231109,106,53,553625,19308.550800000005,1035773,53,601791,18970.797400000003,1375589,0.42343121219741481,0.43864759056995817,0.59863222527351767,-0.01521637837254336,0.028852935158126442,0.018455394465824906,0.0017476970273879395,106,1
20231110,106,53,653235,25030.032299999995,989150,53,737535,19549.2091,1455899,0.38593200840641384,0.43172254116662578,0.59336111464432817,-0.045790532760211944,-0.045012758587064924,0.058382263888414346,-0.052639545617787789,106,1
20231113,106,53,597429,23277.181099999994,975163,53,706914,18764.331200000004,1497179,0.37025105825999777,0.42794844124931708,0.58095522383230147,-0.057697382989319312,-0.014140423596016782,0.028353615188965717,-0.022603636982326324,106,1
20231114,106,53,588164,21948.331199999997,990219,53,684809,19699.394800000002,1528597,0.36633045915217438,0.42899022136076626,0.57232048708599592,-0.062659762208591874,0.015439470119354405,0.02098479874483946,-0.0066180164394731801,106,1
20231115,106,53,671372,22589.509299999998,1025527,53,938473,28875.577500000003,1486995,0.38528583942444389,0.43662427150999034,0.55431952436635379,-0.051338432085546448,0.03565675875740619,-0.027215806389780956,0.030534187491265737,106,1
20231116,106,53,710808,25849.2955,989535,53,949753,23949.039000000001,1495473,0.37125989616119143,0.42842250228603679,0.52867717126061564,-0.057162606124845361,-0.035096101809118631,0.00570143141032754,-0.017699347508200923,106,1
20231117,106,53,872683,34291.238899999997,940827,53,983896,23718.989000000001,1499223,0.35068741695201633,0.41948486866349022,0.49286612979242228,-0.068797451711473889,-0.049223119950279677,0.0025075678397403363,-0.021109791195843233,106,1
20231120,106,53,823803,32040.537100000001,953761,53,973413,26931.955800000003,1504533,0.34600355078071654,0.42187619490214301,0.44679358937539609,-0.075872644121426469,0.013747479611023067,0.0035418346703592462,0.0031245261367594925,106,1
20231121,106,53,928602,31999.140299999999,955415,53,1238049,37998.024099999995,1435016,0.34639344685464513,0.43360313936189948,0.38894743249229952,-0.087209692507254355,0.0017341870762172076,-0.046205035050743318,0.028951378476292908,106,1
20231122,106,53,713971,32756.058399999998,900244,53,827738,23908.5455,1513523,0.29071222524183138,0.41483688244782613,0.33735940544385601,-0.12412465720599475,-0.057745586996226769,0.054708100815600659,-0.055922132870599488,106,1
20231123,100,50,569999,23067.5916,709485,50,707855,25689.961299999995,1018211,,0.41065384187958992,0,,0.047093132785242235,0.066263509073716934,-0.019238993160191564,82,0.66264059455614399
20231124,102,51,413788,17659.211400000004,730806,51,508748,17921.317899999998,1078876,,0.40383117033821414,0,,0.029952712178552048,0.057334874598683375,-0.021489891740213558,100,1
20231127,174,87,789544,36405.295574000003,770906,87,888432,28072.141523999999,1193123,0.38356381159486874,0.42785111867618486,0.79793933796293237,-0.044287307081316118,-0.051266683634233985,-0.0020753080057393063,-0.019465850906402342,102,1
20231128,182,91,452269,20396.803777000001,810428,91,513820,17854.172707000002,1246111,0.38487083923003818,0.42977850016016322,0.79507074750345119,-0.044907660930125048,0.045379073453832242,0.044127889580537802,-0.0089952846928431293,174,1
20231129,182,91,567124,25120.539951000002,830944,91,691253,21393.731316999998,1321617,0.37486678801139256,0.4275410785124239,0.78815141591806226,-0.05267429050103134,0.025315018730843457,0.060593317930746141,-0.026739099039697279,182,1
20231130,182,91,451828,18500.308797000002,850913,91,593234,19355.931495999997,1347765,0.3759619363324711,0.42783687867541864,0.78700200757000338,-0.051874942342947539,0.02403170370085108,0.019784854462374501,-0.0028705342148259679,182,1
20231201,182,91,851268,37019.564337999996,857606,91,955235,30266.060611999997,1439942,0.3585492947338485,0.42470152873617173,0.77747059038592448,-0.066152234002323229,0.0078656689931873181,0.068392486820773646,-0.038879726817660429,182,1
20231204,182,91,521263,23112.952933999997,879454,91,638032,19875.881824,1512521,0.35245838585030148,0.42071130021086123,0.77714984479352833,-0.068252914360559747,0.025475568034738563,0.050404113499015933,-0.02208049625078562,182,1
20231205,190,95,1106455,57068.828353000012,882418,95,1207177,31292.187551999996,1598408,0.33759807165138483,0.41546047040786949,0.76757499316759825,-0.077862398756484652,-0.013607306351440781,0.056189633069557383,-0.040533450391412956,182,1
20231206,198,99,992716,47028.747096000006,910475,99,998053,27706.133953999997,1639729,0.34024568017202589,0.40911183659802447,0.75641478093517223,-0.068866156425998581,0.019765009326645648,0.02544782058147857,-0.0093658321865378712,190,1
20231207,198,99,989355,44949.841800000002,928376,99,958778,25181.612800000003,1677015,0.3385485742917474,0.40986973477377947,0.75070114236212526,-0.071321160482032075,0.01966116587495538,0.022739123355139782,-0.0076013526760996377,198,1
20231208,198,99,595253,24327.266800000001,957303,99,643415,19214.197100000001,1690174,0.34589689158453374,0.40800505846987267,0.74731527412702736,-0.062108166885338933,0.031158711556524513,0.0078466799641028848,0.00605206665717353,198,1
20231211,198,99,1150721,52695.326154999995,988962,99,1450997,41627.436464000006,1708864,0.35257309692872429,0.40488487047062571,0.73229185277330711,-0.052311773541901418,0.033071033935963848,0.011058033078251116,0.004898626125930461,198,1
20231212,198,99,564673,21311.331974000001,1021267,99,755191,24440.905581000003,1712950,0.35757969247653976,0.41611678792886847,0.72779958576806447,-0.058537095452328713,0.032665562478639221,0.0023910621325044005,0.010459903640931625,198,1
20231213,198,99,828285,35128.235325999995,979405,99,982357,25557.637487000004,1836222,0.33080209577777525,0.39148754289992083,0.71914106520501475,-0.060685447122145575,-0.040990260137652543,0.071964739192620919,-0.060395352673178464,198,1
20231214,198,99,982501,43231.395528000008,982310,99,932685,24934.221541999999,1851214,0.32864133344668106,0.39080187101208613,0.70989658107713227,-0.062160537565405072,0.0029660865525497622,0.008164590120366709,-0.0042928271393902675,198,1
20231215,198,99,1210574,50344.770269000001,994758,99,1278649,35637.426203999996,1888939,0.32382162447241503,0.39224146639876978,0.69105977500410065,-0.068419841926354752,0.012672170699677292,0.020378519177145376,-0.008920693807428489,198,1
20231218,198,99,886109,38266.185480000007,1031248,99,953298,27309.173716000001,1912506,0.32904067344933319,0.39509711794316882,0.67790209372114651,-0.066056444493835631,0.036682288556613769,0.012476316069497215,0.0044814000916185018,198,1
20231219,198,99,764585,30712.684082,1038892,99,888570,24688.227036,1942501,0.32175841560773788,0.40004464860856642,0.65894164237992103,-0.078286233000828542,0.0074123780118846294,0.015683610927233693,-0.0075926860736325111,198,1
20231220,198,99,717868,31248.159703000001,1035777,99,864198,25222.067484000003,1962012,0.31742121353739688,0.39582363565270823,0.64168925831671275,-0.078402422115311343,-0.0029983867427990588,0.010044267673478675,-0.0075890699414669586,198,1
20231221,206,103,1109523,46123.997195000011,1082669,103,1193426,36576.588317999995,1889775,0.3285086222917516,0.41928573687715254,0.60643531047178689,-0.090777114585400942,0.039717043340410145,-0.037175613604809754,0.038053712252596829,198,1
20231222,206,103,1069835,44669.746432000014,1071240,103,1416014,43979.057734999995,1830658,0.32918456434012966,0.42267141274961673,0.57248600743375544,-0.093486848409487067,-0.010556319613843197,-0.03128256009313278,0.016043363642847433,206,1
20231225,206,103,583722,27063.237948000002,1030387,103,688707,19034.415437000007,1828024,0.3465608082965051,0.4155081196521932,0.79818437586477242,-0.068947311355688101,-0.038136178634106267,-0.0014388269136015575,-0.013170345753020955,206,1
20231226,206,103,730201,34395.106879999999,982829,103,832011,20398.330356999999,1853373,0.3252896268458087,0.42433115385310949,0.78554101576686008,-0.099041527007300789,-0.046155473623017369,0.013866885773928569,-0.025506129104596924,206,1
20231227,206,103,946177,47925.679125999995,935932,103,1138007,30708.273759,1833154,0.31213134489314676,0.42533559699274742,0.77154772368933289,-0.11320425209960067,-0.047716337226516518,-0.010909298883710943,-0.0094062411633586036,206,1
20231228,168,84,983660,34007.623102000005,800048,84,1252486,52812.983378000004,936500,0.47710223425863235,0.43434731862952008,0.61664002377129801,0.042754915629112267,0.12433961694548309,-0.021392707850998952,0.065248291231372879,150,0.58968952210223879
20231229,170,85,578937,22253.051447000002,815659,85,781251,31382.649168,979694,0.46485955789565292,0.43751742468563337,0.61441287590796911,0.027342133210019548,0.019191348519088856,0.044336358782701549,-0.015068400067259874,168,1
20240102,170,85,499468,19322.361763000001,824142,85,664449,22317.479202999999,1101636,0.42578756649102945,0.43150138677249256,0.62106120227772876,-0.0057138202814631112,0.010400179486770819,0.12446947720410659,-0.063195928600113735,170,1
20240103,170,85,499107,19689.033606000001,836719,85,640823,21430.904580999995,1170182,0.40999567407990239,0.42837233901890787,0.62315031982145608,-0.018376664939005471,0.015260719633267082,0.062222004364418014,-0.029063059189584677,170,1
20240104,170,85,807783,31084.822396000003,839124,85,935704,29676.582078999996,1282410,0.37972647669485149,0.42204000434226108,0.62658434887208969,-0.042313527647409588,0.0028743222037506022,0.095906448740452344,-0.054722679394748418,170,1
20240105,170,85,819150,31611.339820000001,849846,85,910580,30072.111281000009,1306060,0.37869979682006333,0.42002543509350121,0.62506157504084126,-0.041325638273437881,0.01277761093712014,0.018441839973175507,-0.0060937038953889026,170,1
20240108,170,85,1048104,43892.944681000008,842914,85,1001970,31565.063119999999,1394165,0.35786992629465736,0.40857303018179991,0.6268017356561838,-0.050703103887142553,-0.0081567719327972354,0.06745861599007702,-0.04408216313698278,170,1
20240109,170,85,756559,30515.244010999999,860918,85,803634,23142.500127000003,1414851,0.36333570889282463,0.40299501839710494,0.62273895109740929,-0.039659309504280316,0.021359237122648336,0.014837555095702445,-0.0011988847957537486,170,1
20240110,170,85,666563,26422.543932,872933,85,715650,21887.837510000001,1437075,0.36463480869457549,0.39909702278599529,0.61531908114603928,-0.034462214091419807,0.013956032978750589,0.015707661089400932,-0.0044859561756927001,170,1
20240111,172,86,584301,22811.385018000001,894630,86,679459,20948.658203000006,1464134,0.36576224158872239,0.40074635545480281,0.61362730650459307,-0.034984113866080413,0.022644349566347016,0.018783988309587184,-0.0031285605937295454,170,1
20240112,172,86,494816,19869.064490000008,899267,86,615230,18208.515550999997,1473548,0.36433271710826376,0.40162969096580159,0.60708104087339299,-0.03729697385753783,0.0051831483406547954,0.0064297393544579936,-0.0020252132048818789,172,1
20240115,172,86,721138,27926.205206999999,885360,86,829976,23492.112862999995,1499298,0.35255872992302606,0.39791589594318261,0.58739408334444598,-0.045357166020156547,-0.015464817456884329,0.017474829459237159,-0.016713060225934176,172,1
