trade_date,close
20250226,19075.259999999998
20250227,18544.419999999998
20250228,18847.279999999999
20250303,18350.189999999999
20250304,18285.16
20250305,18552.73
20250306,18069.259999999998
20250307,18196.220000000001
20250310,17468.32
20250311,17436.099999999999
20250312,17648.450000000001
20250313,17303.009999999998
20250314,17754.09
20250317,17808.66
20250318,17504.119999999999
20250319,17750.790000000001
20250320,17691.630000000001
20250321,17784.049999999999
20250324,18188.59
20250325,18271.860000000001
20250326,17899.009999999998
20250327,17804.029999999999
20250328,17322.990000000002
20250331,17299.290000000001
20250401,17449.889999999999
20250402,17601.049999999999
20250403,16550.610000000001
20250404,15587.790000000001
20250407,15603.26
20250408,15267.91
20250409,17124.970000000001
20250410,16387.310000000001
20250411,16724.459999999999
20250414,16831.48
20250415,16823.169999999998
20250416,16307.16
20250417,16286.450000000001
20250421,15870.9
20250422,16300.42
20250423,16708.049999999999
20250424,17166.040000000001
20250425,17382.939999999999
20250428,17366.130000000001
20250429,17461.32
20250430,17446.34
20250501,17710.740000000002
20250502,17977.73
20250505,17844.240000000002
20250506,17689.66
20250507,17738.16
20250508,17928.139999999999
20250509,17928.919999999998
20250512,18708.34
20250513,19010.080000000002
20250514,19146.810000000001
20250515,19112.32
20250516,19211.099999999999
20250519,19215.459999999999
20250520,19142.709999999999
20250521,18872.639999999999
20250522,18925.73
20250523,18737.209999999999
20250527,19199.16
20250528,19100.939999999999
20250529,19175.869999999999
20250530,19113.77
20250602,19242.610000000001
20250603,19398.959999999999
20250604,19460.490000000002
20250605,19298.450000000001
20250606,19529.950000000001
20250609,19591.240000000002
20250610,19714.990000000002
20250611,19615.880000000001
20250612,19662.48
20250613,19406.830000000002
20250616,19701.209999999999
20250617,19521.09
20250618,19546.27
20250620,19447.41
20250623,19630.970000000001
20250624,19912.529999999999
20250625,19973.549999999999
20250626,20167.91
20250627,20273.459999999999
20250630,20369.73
20250701,20202.889999999999
20250702,20393.130000000001
20250703,20601.099999999999
20250707,20412.52
20250708,20418.459999999999
20250709,20611.34
20250710,20630.66
20250711,20585.529999999999
20250714,20640.330000000002
20250715,20677.799999999999
20250716,20730.490000000002
20250717,20885.650000000001
20250718,20895.66
20250721,20974.169999999998
20250722,20892.68
20250723,21020.02
20250724,21057.959999999999
20250725,21108.32
20250728,21178.580000000002
20250729,21098.290000000001
20250730,21129.669999999998
20250731,21122.450000000001
20250801,20650.130000000001
20250804,21053.580000000002
20250805,20916.549999999999
20250806,21169.419999999998
20250807,21242.700000000001
20250808,21450.02
20250811,21385.400000000001
20250812,21681.900000000001
20250813,21713.139999999999
20250814,21710.669999999998
20250815,21622.98
20250818,21629.77
20250819,21314.950000000001
20250820,21172.860000000001
20250821,21100.310000000001
20250822,21496.529999999999
20250825,21449.290000000001
20250826,21544.27
20250827,21590.139999999999
20250828,21705.16
20250829,21455.549999999999
20250902,21279.630000000001
20250903,21497.73
20250904,21707.689999999999
20250905,21700.389999999999
20250908,21798.700000000001
20250909,21879.490000000002
20250910,21886.060000000001
20250911,22043.07
20250912,22141.099999999999
20250915,22348.75
20250916,22333.959999999999
20250917,22261.330000000002
20250918,22470.73
20250919,22631.48
20250922,22788.98
20250923,22573.470000000001
20250924,22497.849999999999
20250925,22384.700000000001
20250926,22484.07
20250929,22591.150000000001
20250930,22660.009999999998
20251001,22755.16
20251002,22844.049999999999
20251003,22780.509999999998
20251006,22941.669999999998
20251007,22788.360000000001
20251008,23043.380000000001
20251009,23024.630000000001
20251010,22204.43
20251013,22694.610000000001
20251014,22521.700000000001
20251015,22670.080000000002
20251016,22562.540000000001
20251017,22679.970000000001
20251020,22990.540000000001
20251021,22953.669999999998
20251022,22740.400000000001
20251023,22941.799999999999
20251024,23204.869999999999
20251027,23637.459999999999
20251028,23827.490000000002
20251029,23958.470000000001
20251030,23581.139999999999
20251031,23724.959999999999
20251103,23834.720000000001
20251104,23348.639999999999
20251105,23499.799999999999
20251106,23053.990000000002
20251107,23004.540000000001
20251110,23527.169999999998
20251111,23468.299999999999
20251112,23406.459999999999
20251113,22870.349999999999
20251114,22900.59
20251117,22708.07
20251118,22432.849999999999
20251119,22564.23
20251120,22078.049999999999
20251121,22273.080000000002
20251124,22872.009999999998
20251125,23025.59
20251126,23214.689999999999
20251128,23365.689999999999
20251201,23275.919999999998
20251202,23413.669999999998
20251203,23454.09
20251204,23505.139999999999
20251205,23578.130000000001
20251208,23545.900000000001
20251209,23576.490000000002
20251210,23654.16
20251211,23593.860000000001
20251212,23195.169999999998
20251215,23057.41
20251216,23111.459999999999
20251217,22693.32
20251218,23006.360000000001
20251219,23307.619999999999
20251222,23428.830000000002
20251223,23561.84
20251224,23613.310000000001
20251226,23593.099999999999
20251229,23474.349999999999
20251230,23419.080000000002
20251231,23241.990000000002
20260102,23235.630000000001
20260105,23395.82
20260106,23547.169999999998
20260107,23584.27
20260108,23480.02
20260109,23671.349999999999
20260112,23733.900000000001
20260113,23709.869999999999
20260114,23471.75
20260115,23530.02
20260116,23515.389999999999
20260120,22954.32
20260121,23224.82
20260122,23436.02
20260123,23501.240000000002
20260126,23601.360000000001
20260127,23817.099999999999
20260128,23857.450000000001
20260129,23685.119999999999
20260130,23461.82
20260202,23592.110000000001
20260203,23255.189999999999
20260204,22904.580000000002
20260205,22540.59
20260206,23031.209999999999
20260209,23238.669999999998
20260210,23102.470000000001
20260211,23066.470000000001
20260212,22597.150000000001
20260213,22546.669999999998
20260217,22578.380000000001
20260218,22753.630000000001
20260219,22682.73
20260220,22886.07
20260223,22627.27
20260224,22863.68
20260225,23152.080000000002
20260226,22878.380000000001
20260227,22668.209999999999
20260302,22748.860000000001
20260303,22516.689999999999
20260304,22807.48
20260305,22748.990000000002
20260306,22387.68
20260309,22695.950000000001
20260310,22697.099999999999
20260311,22716.130000000001
20260312,22311.98
20260313,22105.360000000001
20260316,22374.18
20260317,22479.529999999999
20260318,22152.419999999998
20260319,22090.689999999999
20260320,21647.610000000001
20260323,21946.759999999998
20260324,21761.889999999999
20260325,21929.830000000002
20260326,21408.080000000002
20260327,20948.360000000001
20260330,20794.639999999999
20260331,21590.630000000001
20260401,21840.950000000001
20260402,21879.18
20260406,21996.34
20260407,22017.849999999999
20260408,22634.990000000002
20260409,22822.419999999998
20260410,22902.889999999999
20260413,23183.740000000002
20260414,23639.080000000002
20260415,24016.02
20260416,24102.700000000001
20260417,24468.48
20260420,24404.389999999999
20260421,24259.959999999999
20260422,24657.57
20260423,24438.5
20260424,24836.599999999999
20260427,24887.099999999999
20260428,24663.799999999999
20260429,24673.240000000002
20260430,24892.310000000001
20260501,25114.439999999999
20260504,25067.799999999999
20260505,25326.130000000001
20260506,25838.939999999999
20260507,25806.200000000001
20260508,26247.080000000002
20260511,26274.130000000001
20260512,26088.200000000001
20260513,26402.34
20260514,26635.220000000001
20260515,26225.139999999999
20260518,26090.73
20260519,25870.709999999999
20260520,26270.360000000001
20260521,26293.099999999999
20260522,26343.970000000001
20260526,26656.18
20260527,26674.73
20260528,26917.470000000001
20260529,26972.619999999999
20260601,27086.810000000001
20260602,27093.900000000001
20260603,26853.98
20260604,26830.959999999999
20260605,25709.43
20260608,25929.66
20260609,25678.82
20260610,25169.5
20260611,25809.66
20260612,25888.84
20260615,26683.939999999999
20260616,26376.34
20260617,26021.66
20260618,26517.93
20260622,26166.599999999999
20260623,25587.040000000001
20260624,25476.639999999999
20260625,25358.599999999999
20260626,25297.619999999999
20260629,25820.150000000001
20260630,26213.720000000001
20260701,26040.029999999999
20260702,25832.669999999998
20260706,26121.16
20260707,25818.689999999999
20260708,25870.650000000001
20260709,26206.889999999999
20260710,26281.610000000001
20260713,25873.18
20260714,26107.009999999998
20260715,26269.23
20260716,25881.950000000001
20260717,25520.240000000002
20260720,25508.07
20260721,25837.209999999999
20260722,25690.900000000001
20260723,25137.689999999999
20260724,24975.82
20260727,24932.080000000002
20260728,24876.91
20260729,24442.939999999999
20260730,25122.18
20260731,25373.849999999999
20260803,25913.900000000001
20260804,26584.990000000002
20260805,26363.439999999999
20260806,26348.349999999999
20260807,26690.619999999999
20260810,26605.360000000001
20260811,26445.450000000001
20260812,26588.490000000002
20260813,26803.029999999999
20260814,26729.16
20260817,26644.91
20260818,26289.709999999999
20260819,26331.09
20260820,26067.169999999998
20260821,26180.450000000001
20260824,25980.189999999999
20260825,26151.299999999999
20260826,26130.200000000001
20260827,26541.349999999999
20260828,26402.419999999998
20260831,26370.889999999999
20260901,26099.77
20260902,26217.830000000002
20260903,26584.060000000001
20260904,26506.990000000002
20260908,26421.41
20260909,26253.34
20260910,26081.73
20260911,26333.040000000001
20260914,26186.41
20260915,25981.57
